x Distance [mm]	Height [cm]
 654.845 	 7.480 
 655.035 	 7.480 
 655.220 	 7.480 
 655.410 	 7.479 
 655.595 	 7.477 
 655.785 	 7.476 
 655.975 	 7.469 
 656.160 	 7.468 
 656.350 	 7.473 
 656.535 	 7.477 
 656.725 	 7.483 
 656.915 	 7.487 
 657.100 	 7.490 
 657.290 	 7.490 
 657.475 	 7.486 
 657.665 	 7.483 
 657.855 	 7.485 
 658.040 	 7.490 
 658.230 	 7.499 
 658.415 	 7.505 
 658.605 	 7.503 
 658.795 	 7.498 
 658.980 	 7.495 
 659.170 	 7.495 
 659.355 	 7.494 
 659.545 	 7.489 
 659.735 	 7.483 
 659.920 	 7.480 
 660.110 	 7.480 
 660.295 	 7.478 
 660.485 	 7.478 
 660.675 	 7.478 
 660.860 	 7.478 
 661.050 	 7.478 
 661.235 	 7.476 
 661.425 	 7.480 
 661.615 	 7.485 
 661.800 	 7.485 
 661.990 	 7.488 
 662.175 	 7.487 
 662.365 	 7.485 
 662.555 	 7.488 
 662.740 	 7.490 
 662.930 	 7.489 
 663.115 	 7.483 
 663.305 	 7.483 
 663.495 	 7.485 
 663.680 	 7.487 
 663.870 	 7.490 
 664.055 	 7.488 
 664.245 	 7.485 
 664.435 	 7.479 
 664.620 	 7.477 
 664.810 	 7.481 
 664.995 	 7.478 
 665.185 	 7.482 
 665.375 	 7.485 
 665.560 	 7.485 
 665.750 	 7.485 
 665.935 	 7.483 
 666.125 	 7.479 
 666.315 	 7.478 
 666.500 	 7.478 
 666.690 	 7.476 
 666.875 	 7.476 
 667.065 	 7.476 
 667.255 	 7.470 
 667.440 	 7.459 
 667.630 	 7.450 
 667.815 	 7.435 
 668.005 	 7.421 
 668.195 	 7.410 
 668.380 	 7.404 
 668.570 	 7.395 
 668.755 	 7.393 
 668.945 	 7.389 
 669.135 	 7.385 
 669.320 	 7.390 
 669.510 	 7.397 
 669.695 	 7.400 
 669.885 	 7.397 
 670.075 	 7.403 
 670.260 	 7.410 
 670.450 	 7.411 
 670.635 	 7.417 
 670.825 	 7.421 
 671.015 	 7.429 
 671.200 	 7.434 
 671.390 	 7.437 
 671.575 	 7.440 
 671.765 	 7.448 
 671.955 	 7.451 
 672.140 	 7.453 
 672.330 	 7.458 
 672.515 	 7.463 
 672.705 	 7.466 
 672.895 	 7.464 
 673.080 	 7.459 
 673.270 	 7.463 
 673.455 	 7.475 
 673.645 	 7.480 
 673.835 	 7.483 
 674.020 	 7.485 
 674.210 	 7.485 
 674.395 	 7.485 
 674.585 	 7.488 
 674.775 	 7.492 
 674.960 	 7.497 
 675.150 	 7.500 
 675.335 	 7.498 
 675.525 	 7.498 
 675.715 	 7.497 
 675.900 	 7.500 
 676.090 	 7.503 
 676.275 	 7.502 
 676.465 	 7.507 
 676.655 	 7.508 
 676.840 	 7.505 
 677.030 	 7.507 
 677.215 	 7.506 
 677.405 	 7.498 
 677.595 	 7.497 
 677.780 	 7.500 
 677.970 	 7.498 
 678.155 	 7.493 
 678.345 	 7.490 
 678.535 	 7.493 
 678.720 	 7.486 
 678.910 	 7.478 
 679.095 	 7.480 
 679.285 	 7.480 
 679.475 	 7.478 
 679.660 	 7.471 
 679.850 	 7.468 
 680.035 	 7.471 
 680.225 	 7.466 
 680.415 	 7.461 
 680.600 	 7.461 
 680.790 	 7.459 
 680.975 	 7.454 
 681.165 	 7.449 
 681.355 	 7.446 
 681.540 	 7.449 
 681.730 	 7.451 
 681.915 	 7.451 
 682.105 	 7.444 
 682.295 	 7.434 
 682.480 	 7.434 
 682.670 	 7.431 
 682.855 	 7.427 
 683.045 	 7.427 
 683.235 	 7.424 
 683.420 	 7.422 
 683.610 	 7.419 
 683.795 	 7.417 
 683.985 	 7.417 
 684.175 	 7.412 
 684.360 	 7.405 
 684.550 	 7.400 
 684.735 	 7.392 
 684.925 	 7.383 
 685.115 	 7.376 
 685.300 	 7.376 
 685.490 	 7.369 
 685.675 	 7.366 
 685.865 	 7.361 
 686.055 	 7.351 
 686.240 	 7.346 
 686.430 	 7.339 
 686.615 	 7.334 
 686.805 	 7.331 
 686.995 	 7.329 
 687.180 	 7.327 
 687.370 	 7.321 
 687.555 	 7.317 
 687.745 	 7.312 
 687.935 	 7.310 
 688.120 	 7.307 
 688.310 	 7.305 
 688.495 	 7.305 
 688.685 	 7.305 
 688.875 	 7.303 
 689.060 	 7.297 
 689.250 	 7.287 
 689.435 	 7.280 
 689.625 	 7.280 
 689.815 	 7.280 
 690.000 	 7.280 
 690.190 	 7.283 
 690.375 	 7.282 
 690.565 	 7.278 
 690.755 	 7.275 
 690.940 	 7.280 
 691.130 	 7.289 
 691.315 	 7.295 
 691.505 	 7.291 
 691.695 	 7.282 
 691.880 	 7.283 
 692.070 	 7.285 
 692.255 	 7.283 
 692.445 	 7.280 
 692.635 	 7.275 
 692.820 	 7.266 
 693.010 	 7.256 
 693.195 	 7.244 
 693.385 	 7.234 
 693.575 	 7.229 
 693.760 	 7.227 
 693.950 	 7.223 
 694.135 	 7.215 
 694.325 	 7.209 
 694.515 	 7.199 
 694.700 	 7.187 
 694.890 	 7.183 
 695.075 	 7.180 
 695.265 	 7.171 
 695.455 	 7.161 
 695.640 	 7.155 
 695.830 	 7.151 
 696.015 	 7.144 
 696.205 	 7.139 
 696.395 	 7.139 
 696.580 	 7.136 
 696.770 	 7.131 
 696.955 	 7.126 
 697.145 	 7.118 
 697.335 	 7.108 
 697.520 	 7.099 
 697.710 	 7.095 
 697.895 	 7.097 
 698.085 	 7.097 
 698.275 	 7.098 
 698.460 	 7.096 
 698.650 	 7.095 
 698.835 	 7.095 
 699.025 	 7.097 
 699.215 	 7.097 
 699.400 	 7.097 
 699.590 	 7.092 
 699.775 	 7.090 
 699.965 	 7.095 
 700.155 	 7.092 
 700.340 	 7.090 
 700.530 	 7.093 
 700.715 	 7.092 
 700.905 	 7.087 
 701.095 	 7.088 
 701.280 	 7.093 
 701.470 	 7.092 
 701.655 	 7.096 
 701.845 	 7.100 
 702.035 	 7.102 
 702.220 	 7.111 
 702.410 	 7.129 
 702.595 	 7.149 
 702.785 	 7.166 
 702.975 	 7.173 
 703.160 	 7.179 
 703.350 	 7.186 
 703.535 	 7.197 
 703.725 	 7.209 
 703.915 	 7.219 
 704.100 	 7.242 
 704.290 	 7.259 
 704.475 	 7.290 
 704.665 	 7.312 
 704.855 	 7.318 
 705.040 	 7.328 
 705.230 	 7.337 
 705.415 	 7.344 
 705.605 	 7.358 
 705.795 	 7.369 
 705.980 	 7.373 
 706.170 	 7.376 
 706.355 	 7.372 
 706.545 	 7.377 
 706.735 	 7.383 
 706.920 	 7.386 
 707.110 	 7.381 
 707.295 	 7.372 
 707.485 	 7.365 
 707.675 	 7.366 
 707.860 	 7.359 
 708.050 	 7.356 
 708.235 	 7.340 
 708.425 	 7.335 
 708.615 	 7.336 
 708.800 	 7.334 
 708.990 	 7.343 
 709.175 	 7.357 
 709.365 	 7.369 
 709.555 	 7.376 
 709.740 	 7.387 
 709.930 	 7.395 
 710.115 	 7.391 
 710.305 	 7.393 
 710.495 	 7.397 
 710.680 	 7.397 
 710.870 	 7.400 
 711.055 	 7.402 
 711.245 	 7.402 
 711.435 	 7.405 
 711.620 	 7.405 
 711.810 	 7.405 
 711.995 	 7.405 
 712.185 	 7.405 
 712.375 	 7.405 
 712.560 	 7.402 
 712.750 	 7.405 
 712.935 	 7.410 
 713.125 	 7.409 
 713.315 	 7.402 
 713.500 	 7.405 
 713.690 	 7.410 
 713.875 	 7.410 
 714.065 	 7.412 
 714.255 	 7.412 
 714.440 	 7.410 
 714.630 	 7.410 
 714.815 	 7.412 
 715.005 	 7.416 
 715.195 	 7.417 
 715.380 	 7.414 
 715.570 	 7.415 
 715.755 	 7.417 
 715.945 	 7.417 
 716.135 	 7.420 
 716.320 	 7.416 
 716.510 	 7.412 
 716.695 	 7.415 
 716.885 	 7.414 
 717.075 	 7.418 
 717.260 	 7.422 
 717.450 	 7.425 
 717.635 	 7.424 
 717.825 	 7.422 
 718.015 	 7.422 
 718.200 	 7.425 
 718.390 	 7.429 
 718.575 	 7.432 
 718.765 	 7.428 
 718.955 	 7.433 
 719.140 	 7.446 
 719.330 	 7.457 
 719.515 	 7.471 
 719.705 	 7.484 
 719.895 	 7.481 
 720.080 	 7.470 
 720.270 	 7.461 
 720.455 	 7.396 
 720.645 	 7.383 
 720.835 	 7.388 
 721.020 	 7.397 
 721.210 	 7.412 
 721.395 	 7.416 
 721.585 	 7.426 
 721.775 	 7.432 
 721.960 	 7.437 
 722.150 	 7.435 
 722.335 	 7.432 
 722.525 	 7.435 
 722.715 	 7.429 
 722.900 	 7.435 
 723.090 	 7.437 
 723.275 	 7.443 
 723.465 	 7.443 
 723.655 	 7.441 
 723.840 	 7.441 
 724.030 	 7.441 
 724.215 	 7.441 
 724.405 	 7.438 
 724.595 	 7.440 
 724.780 	 7.444 
 724.970 	 7.450 
 725.155 	 7.448 
 725.345 	 7.450 
 725.535 	 7.448 
 725.720 	 7.443 
 725.910 	 7.448 
 726.095 	 7.447 
 726.285 	 7.446 
 726.475 	 7.443 
 726.660 	 7.445 
 726.850 	 7.449 
 727.035 	 7.451 
 727.225 	 7.451 
 727.415 	 7.454 
 727.600 	 7.456 
 727.790 	 7.453 
 727.975 	 7.454 
 728.165 	 7.456 
 728.355 	 7.456 
 728.540 	 7.456 
 728.730 	 7.456 
 728.915 	 7.456 
 729.105 	 7.460 
 729.295 	 7.455 
 729.480 	 7.458 
 729.670 	 7.461 
 729.855 	 7.458 
 730.045 	 7.459 
 730.235 	 7.457 
 730.420 	 7.459 
 730.610 	 7.461 
 730.795 	 7.457 
 730.985 	 7.456 
 731.175 	 7.449 
 731.360 	 7.438 
 731.550 	 7.413 
 731.735 	 7.385 
 731.925 	 7.336 
 732.115 	 7.310 
 732.300 	 7.308 
 732.490 	 7.339 
 732.675 	 7.377 
 732.865 	 7.407 
 733.055 	 7.431 
 733.240 	 7.443 
 733.430 	 7.453 
 733.615 	 7.462 
 733.805 	 7.469 
 733.995 	 7.471 
 734.180 	 7.468 
 734.370 	 7.473 
 734.555 	 7.472 
 734.745 	 7.474 
 734.935 	 7.478 
 735.120 	 7.480 
 735.310 	 7.480 
 735.495 	 7.477 
 735.685 	 7.478 
 735.875 	 7.477 
 736.060 	 7.479 
 736.250 	 7.480 
 736.435 	 7.484 
 736.625 	 7.481 
 736.815 	 7.484 
 737.000 	 7.481 
 737.190 	 7.480 
 737.375 	 7.484 
 737.565 	 7.489 
 737.755 	 7.487 
 737.940 	 7.489 
 738.130 	 7.487 
 738.315 	 7.485 
 738.505 	 7.485 
 738.695 	 7.485 
 738.880 	 7.489 
 739.070 	 7.486 
 739.255 	 7.485 
 739.445 	 7.492 
 739.635 	 7.495 
 739.820 	 7.492 
 740.010 	 7.490 
 740.195 	 7.490 
 740.385 	 7.490 
 740.575 	 7.497 
 740.760 	 7.497 
 740.950 	 7.498 
 741.135 	 7.497 
 741.325 	 7.498 
 741.515 	 7.504 
 741.700 	 7.502 
 741.890 	 7.500 
 742.075 	 7.503 
 742.265 	 7.509 
 742.455 	 7.510 
 742.640 	 7.517 
 742.830 	 7.530 
 743.015 	 7.546 
 743.205 	 7.564 
 743.395 	 7.590 
 743.580 	 7.620 
 743.770 	 7.637 
 743.955 	 7.635 
 744.145 	 7.593 
 744.335 	 7.544 
 744.520 	 7.518 
 744.710 	 7.495 
 744.895 	 7.491 
 745.085 	 7.492 
 745.275 	 7.490 
 745.460 	 7.499 
 745.650 	 7.504 
 745.835 	 7.505 
 746.025 	 7.505 
 746.215 	 7.508 
 746.400 	 7.514 
 746.590 	 7.515 
 746.775 	 7.511 
 746.965 	 7.513 
 747.155 	 7.519 
 747.340 	 7.520 
 747.530 	 7.511 
 747.715 	 7.510 
 747.905 	 7.514 
 748.095 	 7.518 
 748.280 	 7.520 
 748.470 	 7.520 
 748.655 	 7.516 
 748.845 	 7.518 
 749.035 	 7.520 
 749.220 	 7.516 
 749.410 	 7.519 
 749.595 	 7.520 
 749.785 	 7.523 
 749.975 	 7.521 
 750.160 	 7.528 
 750.350 	 7.523 
 750.535 	 7.520 
 750.725 	 7.523 
 750.915 	 7.524 
 751.100 	 7.524 
 751.290 	 7.529 
 751.475 	 7.529 
 751.665 	 7.526 
 751.855 	 7.529 
 752.040 	 7.533 
 752.230 	 7.530 
 752.415 	 7.533 
 752.605 	 7.530 
 752.795 	 7.533 
 752.980 	 7.534 
 753.170 	 7.530 
 753.355 	 7.534 
 753.545 	 7.530 
 753.735 	 7.537 
 753.920 	 7.534 
 754.110 	 7.538 
 754.295 	 7.543 
 754.485 	 7.547 
 754.675 	 7.553 
 754.860 	 7.557 
 755.050 	 7.582 
 755.235 	 7.598 
 755.425 	 7.610 
 755.615 	 7.609 
 755.800 	 7.588 
 755.990 	 7.563 
 756.175 	 7.563 
 756.365 	 7.559 
 756.555 	 7.555 
 756.740 	 7.545 
 756.930 	 7.541 
 757.115 	 7.517 
 757.305 	 7.495 
 757.495 	 7.466 
 757.680 	 7.436 
 757.870 	 7.425 
 758.055 	 7.402 
 758.245 	 7.380 
 758.435 	 7.354 
 758.620 	 7.328 
 758.810 	 7.300 
 758.995 	 7.299 
 759.185 	 7.286 
 759.375 	 7.285 
 759.560 	 7.292 
 759.750 	 7.299 
 759.935 	 7.303 
 760.125 	 7.305 
 760.315 	 7.305 
 760.500 	 7.301 
 760.690 	 7.300 
 760.875 	 7.296 
 761.065 	 7.295 
 761.255 	 7.295 
 761.440 	 7.295 
 761.630 	 7.299 
 761.815 	 7.300 
 762.005 	 7.295 
 762.195 	 7.291 
 762.380 	 7.299 
 762.570 	 7.300 
 762.755 	 7.300 
 762.945 	 7.300 
 763.135 	 7.295 
 763.320 	 7.302 
 763.510 	 7.305 
 763.695 	 7.305 
 763.885 	 7.300 
 764.075 	 7.303 
 764.260 	 7.300 
 764.450 	 7.300 
 764.635 	 7.300 
 764.825 	 7.296 
 765.015 	 7.295 
 765.200 	 7.291 
 765.390 	 7.298 
 765.575 	 7.296 
 765.765 	 7.295 
 765.955 	 7.291 
 766.140 	 7.294 
 766.330 	 7.295 
 766.515 	 7.304 
 766.705 	 7.301 
 766.895 	 7.300 
 767.080 	 7.300 
 767.270 	 7.300 
 767.455 	 7.296 
 767.645 	 7.300 
 767.835 	 7.300 
 768.020 	 7.300 
 768.210 	 7.300 
 768.395 	 7.296 
 768.585 	 7.299 
 768.775 	 7.300 
 768.960 	 7.295 
 769.150 	 7.295 
 769.335 	 7.295 
 769.525 	 7.295 
 769.715 	 7.295 
 769.900 	 7.295 
 770.090 	 7.295 
 770.275 	 7.295 
 770.465 	 7.295 
 770.655 	 7.290 
 770.840 	 7.294 
 771.030 	 7.299 
 771.215 	 7.296 
 771.405 	 7.291 
 771.595 	 7.290 
 771.780 	 7.294 
 771.970 	 7.291 
 772.155 	 7.300 
 772.345 	 7.300 
 772.535 	 7.292 
 772.720 	 7.285 
 772.910 	 7.289 
 773.095 	 7.294 
 773.285 	 7.295 
 773.475 	 7.300 
 773.660 	 7.300 
 773.850 	 7.295 
 774.035 	 7.295 
 774.225 	 7.299 
 774.415 	 7.296 
 774.600 	 7.290 
 774.790 	 7.294 
 774.975 	 7.295 
 775.165 	 7.295 
 775.355 	 7.295 
 775.540 	 7.299 
 775.730 	 7.300 
 775.915 	 7.300 
 776.105 	 7.300 
 776.295 	 7.296 
 776.480 	 7.299 
 776.670 	 7.300 
 776.855 	 7.296 
 777.045 	 7.299 
 777.235 	 7.300 
 777.420 	 7.300 
 777.610 	 7.300 
 777.795 	 7.304 
 777.985 	 7.301 
 778.175 	 7.291 
 778.360 	 7.295 
 778.550 	 7.295 
 778.735 	 7.298 
 778.925 	 7.296 
 779.115 	 7.292 
 779.300 	 7.295 
 779.490 	 7.295 
 779.675 	 7.297 
 779.865 	 7.297 
 780.055 	 7.295 
 780.240 	 7.295 
 780.430 	 7.295 
 780.615 	 7.295 
 780.805 	 7.295 
 780.995 	 7.295 
 781.180 	 7.295 
 781.370 	 7.295 
 781.555 	 7.295 
 781.745 	 7.295 
 781.935 	 7.295 
 782.120 	 7.292 
 782.310 	 7.295 
 782.495 	 7.297 
 782.685 	 7.295 
 782.875 	 7.291 
 783.060 	 7.295 
 783.250 	 7.291 
 783.435 	 7.295 
 783.625 	 7.295 
 783.815 	 7.295 
 784.000 	 7.292 
 784.190 	 7.290 
 784.375 	 7.290 
 784.565 	 7.285 
 784.755 	 7.287 
 784.940 	 7.294 
 785.130 	 7.295 
 785.315 	 7.295 
 785.505 	 7.295 
 785.695 	 7.295 
 785.880 	 7.295 
 786.070 	 7.292 
 786.255 	 7.295 
 786.445 	 7.295 
 786.635 	 7.295 
 786.820 	 7.295 
 787.010 	 7.294 
 787.195 	 7.293 
 787.385 	 7.295 
 787.575 	 7.295 
 787.760 	 7.298 
 787.950 	 7.295 
 788.135 	 7.290 
 788.325 	 7.295 
 788.515 	 7.295 
 788.700 	 7.295 
 788.890 	 7.292 
 789.075 	 7.295 
 789.265 	 7.295 
 789.455 	 7.295 
 789.640 	 7.295 
 789.830 	 7.295 
 790.015 	 7.295 
 790.205 	 7.295 
 790.395 	 7.300 
 790.580 	 7.299 
 790.770 	 7.296 
 790.955 	 7.295 
 791.145 	 7.295 
 791.335 	 7.291 
