x Distance [mm]	Height [cm]
 873.865 	 7.632 
 874.055 	 7.632 
 874.240 	 7.632 
 874.430 	 7.632 
 874.615 	 7.632 
 874.805 	 7.632 
 874.995 	 7.632 
 875.180 	 7.632 
 875.370 	 7.634 
 875.555 	 7.635 
 875.745 	 7.632 
 875.935 	 7.635 
 876.120 	 7.633 
 876.310 	 7.632 
 876.495 	 7.632 
 876.685 	 7.631 
 876.875 	 7.623 
 877.060 	 7.626 
 877.250 	 7.619 
 877.435 	 7.627 
 877.625 	 7.632 
 877.815 	 7.632 
 878.000 	 7.632 
 878.190 	 7.632 
 878.375 	 7.632 
 878.565 	 7.631 
 878.755 	 7.627 
 878.940 	 7.632 
 879.130 	 7.632 
 879.315 	 7.632 
 879.505 	 7.632 
 879.695 	 7.627 
 879.880 	 7.627 
 880.070 	 7.629 
 880.255 	 7.637 
 880.445 	 7.627 
 880.635 	 7.627 
 880.820 	 7.628 
 881.010 	 7.631 
 881.195 	 7.627 
 881.385 	 7.624 
 881.575 	 7.631 
 881.760 	 7.623 
 881.950 	 7.627 
 882.135 	 7.626 
 882.325 	 7.617 
 882.515 	 7.622 
 882.700 	 7.622 
 882.890 	 7.627 
 883.075 	 7.627 
 883.265 	 7.627 
 883.455 	 7.626 
 883.640 	 7.622 
 883.830 	 7.616 
 884.015 	 7.612 
 884.205 	 7.607 
 884.395 	 7.607 
 884.580 	 7.607 
 884.770 	 7.607 
 884.955 	 7.599 
 885.145 	 7.603 
 885.335 	 7.602 
 885.520 	 7.597 
 885.710 	 7.593 
 885.895 	 7.592 
 886.085 	 7.586 
 886.275 	 7.579 
 886.460 	 7.592 
 886.650 	 7.588 
 886.835 	 7.587 
 887.025 	 7.583 
 887.215 	 7.582 
 887.400 	 7.579 
 887.590 	 7.582 
 887.775 	 7.578 
 887.965 	 7.579 
 888.155 	 7.583 
 888.340 	 7.578 
 888.530 	 7.577 
 888.715 	 7.568 
 888.905 	 7.568 
 889.095 	 7.568 
 889.280 	 7.569 
 889.470 	 7.573 
 889.655 	 7.573 
 889.845 	 7.573 
 890.035 	 7.573 
 890.220 	 7.574 
 890.410 	 7.578 
 890.595 	 7.583 
 890.785 	 7.583 
 890.975 	 7.583 
 891.160 	 7.583 
 891.350 	 7.584 
 891.535 	 7.588 
 891.725 	 7.598 
 891.915 	 7.596 
 892.100 	 7.594 
 892.290 	 7.597 
 892.475 	 7.591 
 892.665 	 7.589 
 892.855 	 7.593 
 893.040 	 7.594 
 893.230 	 7.598 
 893.415 	 7.598 
 893.605 	 7.597 
 893.795 	 7.591 
 893.980 	 7.587 
 894.170 	 7.584 
 894.355 	 7.589 
 894.545 	 7.592 
 894.735 	 7.589 
 894.920 	 7.593 
 895.110 	 7.598 
 895.295 	 7.598 
 895.485 	 7.603 
 895.675 	 7.602 
 895.860 	 7.595 
 896.050 	 7.588 
 896.235 	 7.590 
 896.425 	 7.591 
 896.615 	 7.589 
 896.800 	 7.592 
 896.990 	 7.589 
 897.175 	 7.593 
 897.365 	 7.598 
 897.555 	 7.598 
 897.740 	 7.598 
 897.930 	 7.598 
 898.115 	 7.598 
 898.305 	 7.595 
 898.495 	 7.589 
 898.680 	 7.592 
 898.870 	 7.588 
 899.055 	 7.588 
 899.245 	 7.589 
 899.435 	 7.592 
 899.620 	 7.589 
 899.810 	 7.593 
 899.995 	 7.592 
 900.185 	 7.589 
 900.375 	 7.593 
 900.560 	 7.592 
 900.750 	 7.588 
 900.935 	 7.589 
 901.125 	 7.593 
 901.315 	 7.593 
 901.500 	 7.592 
 901.690 	 7.588 
 901.875 	 7.587 
 902.065 	 7.584 
 902.255 	 7.593 
 902.440 	 7.593 
 902.630 	 7.593 
 902.815 	 7.592 
 903.005 	 7.586 
 903.195 	 7.577 
 903.380 	 7.573 
 903.570 	 7.572 
 903.755 	 7.568 
 903.945 	 7.559 
 904.135 	 7.560 
 904.320 	 7.568 
 904.510 	 7.570 
 904.695 	 7.580 
 904.885 	 7.583 
 905.075 	 7.583 
 905.260 	 7.583 
 905.450 	 7.582 
 905.635 	 7.578 
 905.825 	 7.581 
 906.015 	 7.587 
 906.200 	 7.583 
 906.390 	 7.582 
 906.575 	 7.578 
 906.765 	 7.577 
 906.955 	 7.572 
 907.140 	 7.568 
 907.330 	 7.568 
 907.515 	 7.569 
 907.705 	 7.573 
 907.895 	 7.573 
 908.080 	 7.571 
 908.270 	 7.568 
 908.455 	 7.569 
 908.645 	 7.573 
 908.835 	 7.573 
 909.020 	 7.569 
 909.210 	 7.572 
 909.395 	 7.573 
 909.585 	 7.567 
 909.775 	 7.566 
 909.960 	 7.572 
 910.150 	 7.567 
 910.335 	 7.563 
 910.525 	 7.563 
 910.715 	 7.563 
 910.900 	 7.563 
 911.090 	 7.563 
 911.275 	 7.559 
 911.465 	 7.558 
 911.655 	 7.554 
 911.840 	 7.549 
 912.030 	 7.549 
 912.215 	 7.549 
 912.405 	 7.547 
 912.595 	 7.546 
 912.780 	 7.547 
 912.970 	 7.544 
 913.155 	 7.542 
 913.345 	 7.542 
 913.535 	 7.554 
 913.720 	 7.554 
 913.910 	 7.554 
 914.095 	 7.553 
 914.285 	 7.549 
 914.475 	 7.549 
 914.660 	 7.548 
 914.850 	 7.544 
 915.035 	 7.544 
 915.225 	 7.544 
 915.415 	 7.542 
 915.600 	 7.541 
 915.790 	 7.546 
 915.975 	 7.541 
 916.165 	 7.546 
 916.355 	 7.539 
 916.540 	 7.537 
 916.730 	 7.533 
 916.915 	 7.531 
 917.105 	 7.535 
 917.295 	 7.541 
 917.480 	 7.544 
 917.670 	 7.542 
 917.855 	 7.541 
 918.045 	 7.549 
 918.235 	 7.549 
 918.420 	 7.544 
 918.610 	 7.531 
 918.795 	 7.537 
 918.985 	 7.534 
 919.175 	 7.534 
 919.360 	 7.534 
 919.550 	 7.533 
 919.735 	 7.531 
 919.925 	 7.532 
 920.115 	 7.525 
 920.300 	 7.519 
 920.490 	 7.526 
 920.675 	 7.528 
 920.865 	 7.524 
 921.055 	 7.524 
 921.240 	 7.524 
 921.430 	 7.522 
 921.615 	 7.515 
 921.805 	 7.517 
 921.995 	 7.524 
 922.180 	 7.525 
 922.370 	 7.530 
 922.555 	 7.535 
 922.745 	 7.539 
 922.935 	 7.538 
 923.120 	 7.532 
 923.310 	 7.529 
 923.495 	 7.529 
 923.685 	 7.533 
 923.875 	 7.539 
 924.060 	 7.542 
 924.250 	 7.550 
 924.435 	 7.554 
 924.625 	 7.552 
 924.815 	 7.549 
 925.000 	 7.549 
 925.190 	 7.549 
 925.375 	 7.553 
 925.565 	 7.554 
 925.755 	 7.554 
 925.940 	 7.558 
 926.130 	 7.554 
 926.315 	 7.553 
 926.505 	 7.549 
 926.695 	 7.554 
 926.880 	 7.554 
 927.070 	 7.553 
 927.255 	 7.548 
 927.445 	 7.545 
 927.635 	 7.548 
 927.820 	 7.544 
 928.010 	 7.546 
 928.195 	 7.549 
 928.385 	 7.553 
 928.575 	 7.548 
 928.760 	 7.543 
 928.950 	 7.539 
 929.135 	 7.534 
 929.325 	 7.534 
 929.515 	 7.532 
 929.700 	 7.530 
 929.890 	 7.534 
 930.075 	 7.532 
 930.265 	 7.526 
 930.455 	 7.534 
 930.640 	 7.534 
 930.830 	 7.534 
 931.015 	 7.536 
 931.205 	 7.538 
 931.395 	 7.529 
 931.580 	 7.530 
 931.770 	 7.538 
 931.955 	 7.542 
 932.145 	 7.539 
 932.335 	 7.540 
 932.520 	 7.544 
 932.710 	 7.549 
 932.895 	 7.548 
 933.085 	 7.538 
 933.275 	 7.534 
 933.460 	 7.536 
 933.650 	 7.541 
 933.835 	 7.546 
 934.025 	 7.549 
 934.215 	 7.550 
 934.400 	 7.556 
 934.590 	 7.559 
 934.775 	 7.557 
 934.965 	 7.556 
 935.155 	 7.560 
 935.340 	 7.556 
 935.530 	 7.565 
 935.715 	 7.568 
 935.905 	 7.568 
 936.095 	 7.565 
 936.280 	 7.563 
 936.470 	 7.568 
 936.655 	 7.568 
 936.845 	 7.570 
 937.035 	 7.573 
 937.220 	 7.573 
 937.410 	 7.573 
 937.595 	 7.573 
 937.785 	 7.573 
 937.975 	 7.573 
 938.160 	 7.569 
 938.350 	 7.573 
 938.535 	 7.568 
 938.725 	 7.568 
 938.915 	 7.568 
 939.100 	 7.568 
 939.290 	 7.568 
 939.475 	 7.573 
 939.665 	 7.568 
 939.855 	 7.568 
 940.040 	 7.568 
 940.230 	 7.568 
 940.415 	 7.568 
 940.605 	 7.568 
 940.795 	 7.567 
 940.980 	 7.563 
 941.170 	 7.565 
 941.355 	 7.567 
 941.545 	 7.563 
 941.735 	 7.563 
 941.920 	 7.563 
 942.110 	 7.559 
 942.295 	 7.557 
 942.485 	 7.554 
 942.675 	 7.552 
 942.860 	 7.550 
 943.050 	 7.552 
 943.235 	 7.547 
 943.425 	 7.544 
 943.615 	 7.542 
 943.800 	 7.538 
 943.990 	 7.533 
 944.175 	 7.531 
 944.365 	 7.534 
 944.555 	 7.534 
 944.740 	 7.534 
 944.930 	 7.531 
 945.115 	 7.531 
 945.305 	 7.534 
 945.495 	 7.534 
 945.680 	 7.536 
 945.870 	 7.539 
 946.055 	 7.541 
 946.245 	 7.546 
 946.435 	 7.546 
 946.620 	 7.541 
 946.810 	 7.546 
 946.995 	 7.552 
 947.185 	 7.551 
 947.375 	 7.554 
 947.560 	 7.563 
 947.750 	 7.563 
 947.935 	 7.560 
 948.125 	 7.552 
 948.315 	 7.547 
 948.500 	 7.548 
 948.690 	 7.558 
 948.875 	 7.565 
 949.065 	 7.571 
 949.255 	 7.573 
 949.440 	 7.568 
 949.630 	 7.558 
 949.815 	 7.547 
 950.005 	 7.542 
 950.195 	 7.541 
 950.380 	 7.542 
 950.570 	 7.539 
 950.755 	 7.538 
 950.945 	 7.534 
 951.135 	 7.532 
 951.320 	 7.529 
 951.510 	 7.529 
 951.695 	 7.526 
 951.885 	 7.528 
 952.075 	 7.537 
 952.260 	 7.539 
 952.450 	 7.544 
 952.635 	 7.544 
 952.825 	 7.544 
 953.015 	 7.546 
 953.200 	 7.549 
 953.390 	 7.547 
 953.575 	 7.544 
 953.765 	 7.542 
 953.955 	 7.539 
 954.140 	 7.539 
 954.330 	 7.537 
 954.515 	 7.534 
 954.705 	 7.536 
 954.895 	 7.539 
 955.080 	 7.537 
 955.270 	 7.534 
 955.455 	 7.532 
 955.645 	 7.529 
 955.835 	 7.526 
 956.020 	 7.524 
 956.210 	 7.527 
 956.395 	 7.527 
 956.585 	 7.529 
 956.775 	 7.527 
 956.960 	 7.522 
 957.150 	 7.520 
 957.335 	 7.518 
 957.525 	 7.517 
 957.715 	 7.524 
 957.900 	 7.525 
 958.090 	 7.522 
 958.275 	 7.524 
 958.465 	 7.524 
 958.655 	 7.527 
 958.840 	 7.527 
 959.030 	 7.529 
 959.215 	 7.533 
 959.405 	 7.531 
 959.595 	 7.532 
 959.780 	 7.529 
 959.970 	 7.533 
 960.155 	 7.539 
 960.345 	 7.539 
 960.535 	 7.540 
 960.720 	 7.544 
 960.910 	 7.544 
 961.095 	 7.544 
 961.285 	 7.539 
 961.475 	 7.539 
 961.660 	 7.539 
 961.850 	 7.539 
 962.035 	 7.540 
 962.225 	 7.545 
 962.415 	 7.549 
 962.600 	 7.549 
 962.790 	 7.550 
 962.975 	 7.554 
 963.165 	 7.554 
 963.355 	 7.553 
 963.540 	 7.543 
 963.730 	 7.539 
 963.915 	 7.539 
 964.105 	 7.541 
 964.295 	 7.544 
 964.480 	 7.546 
 964.670 	 7.546 
 964.855 	 7.547 
 965.045 	 7.546 
 965.235 	 7.539 
 965.420 	 7.536 
 965.610 	 7.539 
 965.795 	 7.539 
 965.985 	 7.537 
 966.175 	 7.531 
 966.360 	 7.524 
 966.550 	 7.520 
 966.735 	 7.520 
 966.925 	 7.520 
 967.115 	 7.521 
 967.300 	 7.528 
 967.490 	 7.532 
 967.675 	 7.529 
 967.865 	 7.526 
 968.055 	 7.524 
 968.240 	 7.524 
 968.430 	 7.524 
 968.615 	 7.526 
 968.805 	 7.528 
 968.995 	 7.526 
 969.180 	 7.529 
 969.370 	 7.529 
 969.555 	 7.526 
 969.745 	 7.524 
 969.935 	 7.524 
 970.120 	 7.524 
 970.310 	 7.524 
 970.495 	 7.524 
 970.685 	 7.524 
 970.875 	 7.522 
 971.060 	 7.520 
 971.250 	 7.522 
 971.435 	 7.518 
 971.625 	 7.514 
 971.815 	 7.520 
 972.000 	 7.522 
 972.190 	 7.524 
 972.375 	 7.522 
 972.565 	 7.524 
 972.755 	 7.529 
 972.940 	 7.529 
 973.130 	 7.527 
 973.315 	 7.524 
 973.505 	 7.527 
 973.695 	 7.529 
 973.880 	 7.529 
 974.070 	 7.529 
 974.255 	 7.535 
 974.445 	 7.539 
 974.635 	 7.541 
 974.820 	 7.546 
 975.010 	 7.547 
 975.195 	 7.545 
 975.385 	 7.549 
 975.575 	 7.549 
 975.760 	 7.549 
 975.950 	 7.549 
 976.135 	 7.549 
 976.325 	 7.549 
 976.515 	 7.547 
 976.700 	 7.541 
 976.890 	 7.533 
 977.075 	 7.524 
 977.265 	 7.520 
 977.455 	 7.514 
 977.640 	 7.501 
 977.830 	 7.485 
 978.015 	 7.471 
 978.205 	 7.464 
 978.395 	 7.461 
 978.580 	 7.461 
 978.770 	 7.454 
 978.955 	 7.446 
 979.145 	 7.446 
 979.335 	 7.446 
 979.520 	 7.446 
 979.710 	 7.444 
 979.895 	 7.441 
 980.085 	 7.441 
 980.275 	 7.439 
 980.460 	 7.442 
 980.650 	 7.446 
 980.835 	 7.446 
 981.025 	 7.446 
 981.215 	 7.449 
 981.400 	 7.446 
 981.590 	 7.444 
 981.775 	 7.456 
 981.965 	 7.460 
 982.155 	 7.466 
 982.340 	 7.478 
 982.530 	 7.483 
 982.715 	 7.480 
 982.905 	 7.476 
 983.095 	 7.476 
 983.280 	 7.473 
 983.470 	 7.477 
 983.655 	 7.483 
 983.845 	 7.483 
 984.035 	 7.487 
 984.220 	 7.495 
 984.410 	 7.500 
 984.595 	 7.503 
 984.785 	 7.495 
 984.975 	 7.490 
 985.160 	 7.495 
 985.350 	 7.495 
 985.535 	 7.498 
 985.725 	 7.500 
 985.915 	 7.497 
 986.100 	 7.492 
 986.290 	 7.497 
 986.475 	 7.500 
 986.665 	 7.500 
 986.855 	 7.498 
 987.040 	 7.495 
 987.230 	 7.495 
 987.415 	 7.500 
 987.605 	 7.505 
 987.795 	 7.507 
 987.980 	 7.512 
 988.170 	 7.515 
 988.355 	 7.515 
 988.545 	 7.515 
 988.735 	 7.515 
 988.920 	 7.515 
 989.110 	 7.517 
 989.295 	 7.520 
 989.485 	 7.520 
 989.675 	 7.520 
 989.860 	 7.517 
 990.050 	 7.515 
 990.235 	 7.517 
 990.425 	 7.520 
 990.615 	 7.522 
 990.800 	 7.524 
 990.990 	 7.524 
 991.175 	 7.527 
 991.365 	 7.529 
 991.555 	 7.529 
 991.740 	 7.529 
 991.930 	 7.529 
 992.115 	 7.529 
 992.305 	 7.527 
 992.495 	 7.524 
 992.680 	 7.524 
 992.870 	 7.522 
 993.055 	 7.517 
 993.245 	 7.517 
 993.435 	 7.520 
 993.620 	 7.514 
 993.810 	 7.502 
 993.995 	 7.501 
 994.185 	 7.500 
 994.375 	 7.492 
 994.560 	 7.493 
 994.750 	 7.495 
 994.935 	 7.498 
 995.125 	 7.506 
 995.315 	 7.512 
 995.500 	 7.515 
 995.690 	 7.517 
 995.875 	 7.525 
 996.065 	 7.529 
 996.255 	 7.529 
 996.440 	 7.529 
 996.630 	 7.526 
 996.815 	 7.524 
 997.005 	 7.524 
 997.195 	 7.529 
 997.380 	 7.530 
 997.570 	 7.534 
 997.755 	 7.532 
 997.945 	 7.524 
 998.135 	 7.522 
 998.320 	 7.520 
 998.510 	 7.521 
 998.695 	 7.524 
 998.885 	 7.529 
 999.075 	 7.529 
 999.260 	 7.533 
 999.450 	 7.528 
 999.635 	 7.524 
 999.825 	 7.523 
 1000.015 	 7.520 
 1000.200 	 7.531 
 1000.390 	 7.532 
 1000.575 	 7.527 
 1000.765 	 7.527 
 1000.955 	 7.529 
 1001.140 	 7.529 
 1001.330 	 7.529 
 1001.515 	 7.529 
 1001.705 	 7.529 
 1001.895 	 7.526 
 1002.080 	 7.529 
 1002.270 	 7.524 
 1002.455 	 7.522 
 1002.645 	 7.520 
 1002.835 	 7.520 
 1003.020 	 7.520 
 1003.210 	 7.528 
 1003.395 	 7.525 
 1003.585 	 7.524 
 1003.775 	 7.524 
 1003.960 	 7.526 
 1004.150 	 7.529 
 1004.335 	 7.520 
 1004.525 	 7.520 
 1004.715 	 7.523 
 1004.900 	 7.521 
 1005.090 	 7.524 
 1005.275 	 7.524 
 1005.465 	 7.524 
 1005.655 	 7.522 
 1005.840 	 7.522 
 1006.030 	 7.522 
 1006.215 	 7.517 
 1006.405 	 7.517 
 1006.595 	 7.520 
 1006.780 	 7.523 
 1006.970 	 7.524 
 1007.155 	 7.524 
 1007.345 	 7.524 
 1007.535 	 7.524 
 1007.720 	 7.524 
 1007.910 	 7.524 
 1008.095 	 7.527 
 1008.285 	 7.526 
 1008.475 	 7.524 
 1008.660 	 7.521 
 1008.850 	 7.523 
 1009.035 	 7.521 
 1009.225 	 7.520 
 1009.415 	 7.520 
 1009.600 	 7.520 
 1009.790 	 7.523 
 1009.975 	 7.520 
 1010.165 	 7.523 
 1010.355 	 7.519 
 1010.540 	 7.517 
 1010.730 	 7.517 
 1010.915 	 7.518 
 1011.105 	 7.516 
 1011.295 	 7.518 
 1011.480 	 7.520 
 1011.670 	 7.517 
 1011.855 	 7.515 
 1012.045 	 7.512 
 1012.235 	 7.507 
 1012.420 	 7.505 
 1012.610 	 7.499 
 1012.795 	 7.489 
 1012.985 	 7.488 
 1013.175 	 7.487 
 1013.360 	 7.482 
 1013.550 	 7.484 
 1013.735 	 7.485 
 1013.925 	 7.488 
 1014.115 	 7.487 
 1014.300 	 7.479 
 1014.490 	 7.481 
 1014.675 	 7.482 
 1014.865 	 7.480 
 1015.055 	 7.484 
 1015.240 	 7.485 
 1015.430 	 7.485 
 1015.615 	 7.489 
 1015.805 	 7.493 
 1015.995 	 7.495 
 1016.180 	 7.489 
 1016.370 	 7.491 
 1016.555 	 7.495 
 1016.745 	 7.492 
 1016.935 	 7.490 
 1017.120 	 7.490 
 1017.310 	 7.483 
 1017.495 	 7.480 
 1017.685 	 7.484 
 1017.875 	 7.482 
 1018.060 	 7.484 
 1018.250 	 7.485 
 1018.435 	 7.485 
 1018.625 	 7.482 
 1018.815 	 7.480 
 1019.000 	 7.480 
 1019.190 	 7.480 
 1019.375 	 7.480 
 1019.565 	 7.477 
 1019.755 	 7.479 
 1019.940 	 7.477 
 1020.130 	 7.476 
 1020.315 	 7.476 
 1020.505 	 7.479 
 1020.695 	 7.480 
 1020.880 	 7.477 
 1021.070 	 7.479 
 1021.255 	 7.477 
 1021.445 	 7.472 
 1021.635 	 7.471 
 1021.820 	 7.471 
 1022.010 	 7.471 
 1022.195 	 7.471 
 1022.385 	 7.471 
 1022.575 	 7.471 
 1022.760 	 7.474 
 1022.950 	 7.473 
 1023.135 	 7.474 
 1023.325 	 7.476 
 1023.515 	 7.476 
 1023.700 	 7.480 
 1023.890 	 7.474 
 1024.075 	 7.475 
 1024.265 	 7.476 
 1024.455 	 7.476 
 1024.640 	 7.479 
 1024.830 	 7.472 
 1025.015 	 7.471 
 1025.205 	 7.471 
 1025.395 	 7.471 
 1025.580 	 7.463 
 1025.770 	 7.455 
 1025.955 	 7.455 
 1026.145 	 7.446 
 1026.335 	 7.449 
 1026.520 	 7.448 
 1026.710 	 7.446 
 1026.895 	 7.464 
 1027.085 	 7.462 
 1027.275 	 7.465 
 1027.460 	 7.469 
 1027.650 	 7.462 
 1027.835 	 7.464 
 1028.025 	 7.469 
 1028.215 	 7.464 
 1028.400 	 7.461 
 1028.590 	 7.458 
 1028.775 	 7.456 
 1028.965 	 7.456 
 1029.155 	 7.460 
 1029.340 	 7.461 
 1029.530 	 7.464 
 1029.715 	 7.469 
 1029.905 	 7.471 
 1030.095 	 7.471 
 1030.280 	 7.471 
 1030.470 	 7.471 
 1030.655 	 7.471 
 1030.845 	 7.474 
 1031.035 	 7.467 
 1031.220 	 7.476 
 1031.410 	 7.480 
 1031.595 	 7.484 
 1031.785 	 7.485 
 1031.975 	 7.482 
 1032.160 	 7.488 
 1032.350 	 7.490 
 1032.535 	 7.494 
 1032.725 	 7.495 
 1032.915 	 7.495 
 1033.100 	 7.495 
 1033.290 	 7.502 
 1033.475 	 7.505 
 1033.665 	 7.505 
 1033.855 	 7.502 
 1034.040 	 7.504 
 1034.230 	 7.502 
 1034.415 	 7.500 
 1034.605 	 7.500 
 1034.795 	 7.500 
 1034.980 	 7.503 
 1035.170 	 7.505 
 1035.355 	 7.497 
 1035.545 	 7.495 
 1035.735 	 7.491 
 1035.920 	 7.494 
 1036.110 	 7.495 
 1036.295 	 7.485 
 1036.485 	 7.480 
 1036.675 	 7.480 
 1036.860 	 7.477 
 1037.050 	 7.476 
 1037.235 	 7.472 
 1037.425 	 7.471 
 1037.615 	 7.471 
 1037.800 	 7.471 
 1037.990 	 7.468 
 1038.175 	 7.466 
 1038.365 	 7.464 
 1038.555 	 7.462 
 1038.740 	 7.464 
 1038.930 	 7.461 
 1039.115 	 7.464 
 1039.305 	 7.469 
 1039.495 	 7.477 
 1039.680 	 7.479 
 1039.870 	 7.475 
 1040.055 	 7.466 
 1040.245 	 7.461 
 1040.435 	 7.461 
 1040.620 	 7.458 
 1040.810 	 7.462 
 1040.995 	 7.462 
 1041.185 	 7.455 
 1041.375 	 7.453 
 1041.560 	 7.456 
 1041.750 	 7.459 
 1041.935 	 7.459 
 1042.125 	 7.455 
 1042.315 	 7.456 
 1042.500 	 7.461 
 1042.690 	 7.464 
 1042.875 	 7.466 
 1043.065 	 7.466 
 1043.255 	 7.465 
 1043.440 	 7.455 
 1043.630 	 7.449 
 1043.815 	 7.459 
 1044.005 	 7.461 
 1044.195 	 7.461 
 1044.380 	 7.459 
 1044.570 	 7.457 
 1044.755 	 7.461 
 1044.945 	 7.461 
 1045.135 	 7.461 
 1045.320 	 7.463 
 1045.510 	 7.466 
 1045.695 	 7.464 
 1045.885 	 7.458 
 1046.075 	 7.459 
 1046.260 	 7.457 
 1046.450 	 7.458 
 1046.635 	 7.453 
 1046.825 	 7.451 
 1047.015 	 7.458 
 1047.200 	 7.461 
 1047.390 	 7.458 
 1047.575 	 7.454 
 1047.765 	 7.451 
 1047.955 	 7.449 
 1048.140 	 7.449 
 1048.330 	 7.451 
 1048.515 	 7.453 
 1048.705 	 7.458 
 1048.895 	 7.461 
 1049.080 	 7.454 
 1049.270 	 7.448 
 1049.455 	 7.451 
 1049.645 	 7.448 
 1049.835 	 7.446 
 1050.020 	 7.446 
 1050.210 	 7.440 
 1050.395 	 7.439 
 1050.585 	 7.441 
 1050.775 	 7.445 
 1050.960 	 7.442 
 1051.150 	 7.445 
 1051.335 	 7.446 
 1051.525 	 7.443 
 1051.715 	 7.438 
 1051.900 	 7.440 
 1052.090 	 7.441 
 1052.275 	 7.445 
 1052.465 	 7.446 
 1052.655 	 7.446 
 1052.840 	 7.443 
 1053.030 	 7.441 
 1053.215 	 7.438 
 1053.405 	 7.442 
 1053.595 	 7.443 
 1053.780 	 7.438 
 1053.970 	 7.437 
 1054.155 	 7.433 
 1054.345 	 7.432 
 1054.535 	 7.429 
 1054.720 	 7.424 
 1054.910 	 7.422 
 1055.095 	 7.413 
 1055.285 	 7.401 
 1055.475 	 7.391 
 1055.660 	 7.385 
 1055.850 	 7.376 
 1056.035 	 7.369 
 1056.225 	 7.368 
 1056.415 	 7.363 
 1056.600 	 7.363 
 1056.790 	 7.363 
 1056.975 	 7.360 
 1057.165 	 7.354 
 1057.355 	 7.357 
 1057.540 	 7.358 
 1057.730 	 7.358 
 1057.915 	 7.354 
 1058.105 	 7.354 
 1058.295 	 7.354 
 1058.480 	 7.357 
 1058.670 	 7.358 
 1058.855 	 7.362 
 1059.045 	 7.363 
 1059.235 	 7.360 
 1059.420 	 7.363 
 1059.610 	 7.363 
 1059.795 	 7.363 
 1059.985 	 7.363 
 1060.175 	 7.363 
 1060.360 	 7.363 
 1060.550 	 7.363 
 1060.735 	 7.368 
 1060.925 	 7.361 
 1061.115 	 7.363 
 1061.300 	 7.359 
 1061.490 	 7.358 
 1061.675 	 7.358 
 1061.865 	 7.358 
 1062.055 	 7.358 
 1062.240 	 7.355 
 1062.430 	 7.370 
 1062.615 	 7.366 
 1062.805 	 7.367 
 1062.995 	 7.377 
 1063.180 	 7.374 
 1063.370 	 7.369 
 1063.555 	 7.368 
 1063.745 	 7.373 
 1063.935 	 7.365 
 1064.120 	 7.368 
 1064.310 	 7.359 
 1064.495 	 7.351 
 1064.685 	 7.349 
 1064.875 	 7.349 
 1065.060 	 7.349 
 1065.250 	 7.345 
 1065.435 	 7.349 
 1065.625 	 7.349 
 1065.815 	 7.344 
 1066.000 	 7.336 
 1066.190 	 7.339 
 1066.375 	 7.339 
 1066.565 	 7.344 
 1066.755 	 7.344 
 1066.940 	 7.344 
 1067.130 	 7.336 
 1067.315 	 7.342 
 1067.505 	 7.348 
 1067.695 	 7.340 
 1067.880 	 7.355 
 1068.070 	 7.344 
 1068.255 	 7.355 
 1068.445 	 7.349 
 1068.635 	 7.349 
 1068.820 	 7.344 
 1069.010 	 7.348 
 1069.195 	 7.353 
 1069.385 	 7.349 
 1069.575 	 7.353 
 1069.760 	 7.349 
 1069.950 	 7.357 
 1070.135 	 7.362 
 1070.325 	 7.363 
 1070.515 	 7.368 
 1070.700 	 7.368 
 1070.890 	 7.368 
 1071.075 	 7.368 
 1071.265 	 7.368 
 1071.455 	 7.368 
 1071.640 	 7.373 
 1071.830 	 7.373 
 1072.015 	 7.377 
 1072.205 	 7.378 
 1072.395 	 7.386 
 1072.580 	 7.388 
 1072.770 	 7.392 
 1072.955 	 7.388 
 1073.145 	 7.392 
 1073.335 	 7.393 
 1073.520 	 7.397 
 1073.710 	 7.402 
 1073.895 	 7.407 
 1074.085 	 7.407 
 1074.275 	 7.403 
 1074.460 	 7.406 
 1074.650 	 7.407 
 1074.835 	 7.407 
 1075.025 	 7.412 
 1075.215 	 7.420 
 1075.400 	 7.413 
 1075.590 	 7.408 
 1075.775 	 7.403 
 1075.965 	 7.402 
 1076.155 	 7.412 
 1076.340 	 7.417 
 1076.530 	 7.425 
 1076.715 	 7.427 
 1076.905 	 7.427 
 1077.095 	 7.432 
 1077.280 	 7.432 
 1077.470 	 7.432 
 1077.655 	 7.436 
 1077.845 	 7.432 
 1078.035 	 7.436 
 1078.220 	 7.437 
 1078.410 	 7.441 
 1078.595 	 7.446 
 1078.785 	 7.442 
 1078.975 	 7.441 
 1079.160 	 7.437 
 1079.350 	 7.441 
 1079.535 	 7.441 
 1079.725 	 7.441 
 1079.915 	 7.441 
 1080.100 	 7.451 
 1080.290 	 7.451 
 1080.475 	 7.446 
 1080.665 	 7.446 
 1080.855 	 7.446 
 1081.040 	 7.446 
 1081.230 	 7.441 
 1081.415 	 7.441 
 1081.605 	 7.445 
 1081.795 	 7.451 
 1081.980 	 7.455 
 1082.170 	 7.452 
 1082.355 	 7.451 
 1082.545 	 7.456 
 1082.735 	 7.452 
 1082.920 	 7.451 
 1083.110 	 7.451 
 1083.295 	 7.451 
 1083.485 	 7.446 
 1083.675 	 7.442 
 1083.860 	 7.451 
 1084.050 	 7.451 
 1084.235 	 7.456 
 1084.425 	 7.456 
 1084.615 	 7.456 
 1084.800 	 7.456 
 1084.990 	 7.456 
 1085.175 	 7.456 
 1085.365 	 7.451 
 1085.555 	 7.451 
