x Distance [mm]	Height [cm]
 873.595 	 6.749 
 873.785 	 6.752 
 873.975 	 6.748 
 874.160 	 6.747 
 874.350 	 6.743 
 874.535 	 6.749 
 874.725 	 6.753 
 874.915 	 6.757 
 875.100 	 6.754 
 875.290 	 6.756 
 875.475 	 6.753 
 875.665 	 6.750 
 875.855 	 6.747 
 876.040 	 6.758 
 876.230 	 6.764 
 876.415 	 6.768 
 876.605 	 6.768 
 876.795 	 6.768 
 876.980 	 6.767 
 877.170 	 6.765 
 877.355 	 6.774 
 877.545 	 6.779 
 877.735 	 6.782 
 877.920 	 6.777 
 878.110 	 6.777 
 878.295 	 6.777 
 878.485 	 6.777 
 878.675 	 6.779 
 878.860 	 6.784 
 879.050 	 6.786 
 879.235 	 6.782 
 879.425 	 6.781 
 879.615 	 6.777 
 879.800 	 6.776 
 879.990 	 6.775 
 880.175 	 6.782 
 880.365 	 6.775 
 880.555 	 6.784 
 880.740 	 6.792 
 880.930 	 6.792 
 881.115 	 6.785 
 881.305 	 6.780 
 881.495 	 6.777 
 881.680 	 6.777 
 881.870 	 6.779 
 882.055 	 6.791 
 882.245 	 6.782 
 882.435 	 6.770 
 882.620 	 6.766 
 882.810 	 6.768 
 882.995 	 6.782 
 883.185 	 6.789 
 883.375 	 6.795 
 883.560 	 6.793 
 883.750 	 6.787 
 883.935 	 6.783 
 884.125 	 6.777 
 884.315 	 6.777 
 884.500 	 6.777 
 884.690 	 6.777 
 884.875 	 6.777 
 885.065 	 6.777 
 885.255 	 6.777 
 885.440 	 6.777 
 885.630 	 6.777 
 885.815 	 6.783 
 886.005 	 6.784 
 886.195 	 6.785 
 886.380 	 6.787 
 886.570 	 6.784 
 886.755 	 6.785 
 886.945 	 6.787 
 887.135 	 6.787 
 887.320 	 6.787 
 887.510 	 6.790 
 887.695 	 6.795 
 887.885 	 6.794 
 888.075 	 6.798 
 888.260 	 6.802 
 888.450 	 6.804 
 888.635 	 6.801 
 888.825 	 6.803 
 889.015 	 6.807 
 889.200 	 6.807 
 889.390 	 6.810 
 889.575 	 6.812 
 889.765 	 6.815 
 889.955 	 6.816 
 890.140 	 6.816 
 890.330 	 6.816 
 890.515 	 6.820 
 890.705 	 6.815 
 890.895 	 6.822 
 891.080 	 6.823 
 891.270 	 6.821 
 891.455 	 6.821 
 891.645 	 6.821 
 891.835 	 6.825 
 892.020 	 6.826 
 892.210 	 6.823 
 892.395 	 6.827 
 892.585 	 6.828 
 892.775 	 6.826 
 892.960 	 6.829 
 893.150 	 6.831 
 893.335 	 6.828 
 893.525 	 6.829 
 893.715 	 6.831 
 893.900 	 6.831 
 894.090 	 6.831 
 894.275 	 6.831 
 894.465 	 6.831 
 894.655 	 6.831 
 894.840 	 6.834 
 895.030 	 6.833 
 895.215 	 6.831 
 895.405 	 6.834 
 895.595 	 6.833 
 895.780 	 6.831 
 895.970 	 6.834 
 896.155 	 6.836 
 896.345 	 6.836 
 896.535 	 6.832 
 896.720 	 6.834 
 896.910 	 6.836 
 897.095 	 6.836 
 897.285 	 6.833 
 897.475 	 6.834 
 897.660 	 6.833 
 897.850 	 6.831 
 898.035 	 6.834 
 898.225 	 6.833 
 898.415 	 6.836 
 898.600 	 6.838 
 898.790 	 6.836 
 898.975 	 6.839 
 899.165 	 6.838 
 899.355 	 6.836 
 899.540 	 6.836 
 899.730 	 6.839 
 899.915 	 6.834 
 900.105 	 6.834 
 900.295 	 6.836 
 900.480 	 6.836 
 900.670 	 6.836 
 900.855 	 6.836 
 901.045 	 6.836 
 901.235 	 6.843 
 901.420 	 6.846 
 901.610 	 6.849 
 901.795 	 6.844 
 901.985 	 6.848 
 902.175 	 6.851 
 902.360 	 6.848 
 902.550 	 6.849 
 902.735 	 6.851 
 902.925 	 6.847 
 903.115 	 6.843 
 903.300 	 6.844 
 903.490 	 6.849 
 903.675 	 6.851 
 903.865 	 6.851 
 904.055 	 6.851 
 904.240 	 6.848 
 904.430 	 6.846 
 904.615 	 6.846 
 904.805 	 6.846 
 904.995 	 6.849 
 905.180 	 6.854 
 905.370 	 6.855 
 905.555 	 6.855 
 905.745 	 6.859 
 905.935 	 6.853 
 906.120 	 6.854 
 906.310 	 6.852 
 906.495 	 6.859 
 906.685 	 6.857 
 906.875 	 6.859 
 907.060 	 6.857 
 907.250 	 6.859 
 907.435 	 6.860 
 907.625 	 6.857 
 907.815 	 6.855 
 908.000 	 6.859 
 908.190 	 6.854 
 908.375 	 6.858 
 908.565 	 6.860 
 908.755 	 6.860 
 908.940 	 6.864 
 909.130 	 6.865 
 909.315 	 6.865 
 909.505 	 6.865 
 909.695 	 6.862 
 909.880 	 6.860 
 910.070 	 6.863 
 910.255 	 6.865 
 910.445 	 6.865 
 910.635 	 6.862 
 910.820 	 6.864 
 911.010 	 6.868 
 911.195 	 6.867 
 911.385 	 6.865 
 911.575 	 6.865 
 911.760 	 6.865 
 911.950 	 6.868 
 912.135 	 6.873 
 912.325 	 6.870 
 912.515 	 6.868 
 912.700 	 6.873 
 912.890 	 6.875 
 913.075 	 6.872 
 913.265 	 6.870 
 913.455 	 6.870 
 913.640 	 6.873 
 913.830 	 6.875 
 914.015 	 6.875 
 914.205 	 6.878 
 914.395 	 6.877 
 914.580 	 6.878 
 914.770 	 6.880 
 914.955 	 6.876 
 915.145 	 6.879 
 915.335 	 6.876 
 915.520 	 6.883 
 915.710 	 6.877 
 915.895 	 6.875 
 916.085 	 6.875 
 916.275 	 6.878 
 916.460 	 6.880 
 916.650 	 6.876 
 916.835 	 6.882 
 917.025 	 6.881 
 917.215 	 6.880 
 917.400 	 6.880 
 917.590 	 6.883 
 917.775 	 6.881 
 917.965 	 6.877 
 918.155 	 6.875 
 918.340 	 6.875 
 918.530 	 6.875 
 918.715 	 6.878 
 918.905 	 6.883 
 919.095 	 6.882 
 919.280 	 6.880 
 919.470 	 6.880 
 919.655 	 6.880 
 919.845 	 6.877 
 920.035 	 6.875 
 920.220 	 6.875 
 920.410 	 6.879 
 920.595 	 6.883 
 920.785 	 6.881 
 920.975 	 6.877 
 921.160 	 6.882 
 921.350 	 6.888 
 921.535 	 6.887 
 921.725 	 6.882 
 921.915 	 6.880 
 922.100 	 6.883 
 922.290 	 6.881 
 922.475 	 6.883 
 922.665 	 6.885 
 922.855 	 6.885 
 923.040 	 6.885 
 923.230 	 6.878 
 923.415 	 6.878 
 923.605 	 6.876 
 923.795 	 6.875 
 923.980 	 6.875 
 924.170 	 6.875 
 924.355 	 6.878 
 924.545 	 6.880 
 924.735 	 6.883 
 924.920 	 6.885 
 925.110 	 6.885 
 925.295 	 6.878 
 925.485 	 6.879 
 925.675 	 6.876 
 925.860 	 6.879 
 926.050 	 6.880 
 926.235 	 6.884 
 926.425 	 6.881 
 926.615 	 6.872 
 926.800 	 6.877 
 926.990 	 6.876 
 927.175 	 6.875 
 927.365 	 6.875 
 927.555 	 6.871 
 927.740 	 6.870 
 927.930 	 6.866 
 928.115 	 6.869 
 928.305 	 6.870 
 928.495 	 6.867 
 928.680 	 6.869 
 928.870 	 6.870 
 929.055 	 6.866 
 929.245 	 6.865 
 929.435 	 6.853 
 929.620 	 6.854 
 929.810 	 6.847 
 929.995 	 6.850 
 930.185 	 6.851 
 930.375 	 6.851 
 930.560 	 6.851 
 930.750 	 6.847 
 930.935 	 6.849 
 931.125 	 6.847 
 931.315 	 6.846 
 931.500 	 6.849 
 931.690 	 6.851 
 931.875 	 6.851 
 932.065 	 6.851 
 932.255 	 6.851 
 932.440 	 6.851 
 932.630 	 6.854 
 932.815 	 6.864 
 933.005 	 6.862 
 933.195 	 6.860 
 933.380 	 6.860 
 933.570 	 6.860 
 933.755 	 6.860 
 933.945 	 6.864 
 934.135 	 6.872 
 934.320 	 6.875 
 934.510 	 6.879 
 934.695 	 6.880 
 934.885 	 6.883 
 935.075 	 6.881 
 935.260 	 6.880 
 935.450 	 6.884 
 935.635 	 6.892 
 935.825 	 6.891 
 936.015 	 6.890 
 936.200 	 6.890 
 936.390 	 6.890 
 936.575 	 6.886 
 936.765 	 6.885 
 936.955 	 6.885 
 937.140 	 6.885 
 937.330 	 6.885 
 937.515 	 6.885 
 937.705 	 6.878 
 937.895 	 6.875 
 938.080 	 6.879 
 938.270 	 6.876 
 938.455 	 6.871 
 938.645 	 6.874 
 938.835 	 6.871 
 939.020 	 6.874 
 939.210 	 6.879 
 939.395 	 6.876 
 939.585 	 6.867 
 939.775 	 6.862 
 939.960 	 6.868 
 940.150 	 6.870 
 940.335 	 6.870 
 940.525 	 6.870 
 940.715 	 6.870 
 940.900 	 6.874 
 941.090 	 6.863 
 941.275 	 6.868 
 941.465 	 6.870 
 941.655 	 6.874 
 941.840 	 6.867 
 942.030 	 6.865 
 942.215 	 6.865 
 942.405 	 6.869 
 942.595 	 6.870 
 942.780 	 6.874 
 942.970 	 6.875 
 943.155 	 6.871 
 943.345 	 6.870 
 943.535 	 6.870 
 943.720 	 6.870 
 943.910 	 6.867 
 944.095 	 6.861 
 944.285 	 6.864 
 944.475 	 6.865 
 944.660 	 6.861 
 944.850 	 6.860 
 945.035 	 6.865 
 945.225 	 6.858 
 945.415 	 6.860 
 945.600 	 6.860 
 945.790 	 6.860 
 945.975 	 6.856 
 946.165 	 6.860 
 946.355 	 6.860 
 946.540 	 6.860 
 946.730 	 6.856 
 946.915 	 6.863 
 947.105 	 6.865 
 947.295 	 6.865 
 947.480 	 6.865 
 947.670 	 6.869 
 947.855 	 6.866 
 948.045 	 6.865 
 948.235 	 6.870 
 948.420 	 6.866 
 948.610 	 6.865 
 948.795 	 6.870 
 948.985 	 6.877 
 949.175 	 6.875 
 949.360 	 6.871 
 949.550 	 6.879 
 949.735 	 6.880 
 949.925 	 6.884 
 950.115 	 6.885 
 950.300 	 6.890 
 950.490 	 6.890 
 950.675 	 6.894 
 950.865 	 6.895 
 951.055 	 6.895 
 951.240 	 6.893 
 951.430 	 6.887 
 951.615 	 6.881 
 951.805 	 6.877 
 951.995 	 6.878 
 952.180 	 6.885 
 952.370 	 6.887 
 952.555 	 6.881 
 952.745 	 6.879 
 952.935 	 6.873 
 953.120 	 6.874 
 953.310 	 6.878 
 953.495 	 6.883 
 953.685 	 6.885 
 953.875 	 6.885 
 954.060 	 6.887 
 954.250 	 6.890 
 954.435 	 6.892 
 954.625 	 6.891 
 954.815 	 6.887 
 955.000 	 6.892 
 955.190 	 6.897 
 955.375 	 6.899 
 955.565 	 6.899 
 955.755 	 6.902 
 955.940 	 6.904 
 956.130 	 6.908 
 956.315 	 6.916 
 956.505 	 6.914 
 956.695 	 6.909 
 956.880 	 6.909 
 957.070 	 6.912 
 957.255 	 6.912 
 957.445 	 6.912 
 957.635 	 6.918 
 957.820 	 6.922 
 958.010 	 6.926 
 958.195 	 6.929 
 958.385 	 6.931 
 958.575 	 6.931 
 958.760 	 6.926 
 958.950 	 6.924 
 959.135 	 6.924 
 959.325 	 6.920 
 959.515 	 6.926 
 959.700 	 6.926 
 959.890 	 6.926 
 960.075 	 6.931 
 960.265 	 6.931 
 960.455 	 6.929 
 960.640 	 6.926 
 960.830 	 6.924 
 961.015 	 6.924 
 961.205 	 6.926 
 961.395 	 6.931 
 961.580 	 6.936 
 961.770 	 6.936 
 961.955 	 6.936 
 962.145 	 6.935 
 962.335 	 6.937 
 962.520 	 6.938 
 962.710 	 6.938 
 962.895 	 6.937 
 963.085 	 6.937 
 963.275 	 6.943 
 963.460 	 6.943 
 963.650 	 6.947 
 963.835 	 6.945 
 964.025 	 6.943 
 964.215 	 6.945 
 964.400 	 6.948 
 964.590 	 6.947 
 964.775 	 6.943 
 964.965 	 6.943 
 965.155 	 6.946 
 965.340 	 6.944 
 965.530 	 6.943 
 965.715 	 6.943 
 965.905 	 6.945 
 966.095 	 6.951 
 966.280 	 6.949 
 966.470 	 6.948 
 966.655 	 6.948 
 966.845 	 6.952 
 967.035 	 6.951 
 967.220 	 6.948 
 967.410 	 6.951 
 967.595 	 6.946 
 967.785 	 6.947 
 967.975 	 6.952 
 968.160 	 6.950 
 968.350 	 6.950 
 968.535 	 6.952 
 968.725 	 6.952 
 968.915 	 6.958 
 969.100 	 6.955 
 969.290 	 6.949 
 969.475 	 6.952 
 969.665 	 6.949 
 969.855 	 6.948 
 970.040 	 6.951 
 970.230 	 6.950 
 970.415 	 6.946 
 970.605 	 6.947 
 970.795 	 6.950 
 970.980 	 6.948 
 971.170 	 6.945 
 971.355 	 6.946 
 971.545 	 6.952 
 971.735 	 6.950 
 971.920 	 6.946 
 972.110 	 6.948 
 972.295 	 6.943 
 972.485 	 6.943 
 972.675 	 6.943 
 972.860 	 6.944 
 973.050 	 6.947 
 973.235 	 6.943 
 973.425 	 6.940 
 973.615 	 6.934 
 973.800 	 6.937 
 973.990 	 6.942 
 974.175 	 6.939 
 974.365 	 6.943 
 974.555 	 6.939 
 974.740 	 6.943 
 974.930 	 6.931 
 975.115 	 6.936 
 975.305 	 6.935 
 975.495 	 6.937 
 975.680 	 6.928 
 975.870 	 6.924 
 976.055 	 6.919 
 976.245 	 6.919 
 976.435 	 6.916 
 976.620 	 6.914 
 976.810 	 6.912 
 976.995 	 6.909 
 977.185 	 6.906 
 977.375 	 6.901 
 977.560 	 6.905 
 977.750 	 6.904 
 977.935 	 6.899 
 978.125 	 6.896 
 978.315 	 6.891 
 978.500 	 6.890 
 978.690 	 6.890 
 978.875 	 6.892 
 979.065 	 6.892 
 979.255 	 6.886 
 979.440 	 6.882 
 979.630 	 6.877 
 979.815 	 6.878 
 980.005 	 6.882 
 980.195 	 6.888 
 980.380 	 6.890 
 980.570 	 6.886 
 980.755 	 6.889 
 980.945 	 6.886 
 981.135 	 6.890 
 981.320 	 6.892 
 981.510 	 6.890 
 981.695 	 6.894 
 981.885 	 6.899 
 982.075 	 6.897 
 982.260 	 6.891 
 982.450 	 6.894 
 982.635 	 6.895 
 982.825 	 6.897 
 983.015 	 6.901 
 983.200 	 6.907 
 983.390 	 6.912 
 983.575 	 6.914 
 983.765 	 6.905 
 983.955 	 6.903 
 984.140 	 6.900 
 984.330 	 6.896 
 984.515 	 6.900 
 984.705 	 6.909 
 984.895 	 6.909 
 985.080 	 6.909 
 985.270 	 6.912 
 985.455 	 6.916 
 985.645 	 6.916 
 985.835 	 6.914 
 986.020 	 6.910 
 986.210 	 6.913 
 986.395 	 6.911 
 986.585 	 6.912 
 986.775 	 6.912 
 986.960 	 6.912 
 987.150 	 6.914 
 987.335 	 6.911 
 987.525 	 6.921 
 987.715 	 6.914 
 987.900 	 6.913 
 988.090 	 6.909 
 988.275 	 6.912 
 988.465 	 6.911 
 988.655 	 6.909 
 988.840 	 6.909 
 989.030 	 6.900 
 989.215 	 6.899 
 989.405 	 6.897 
 989.595 	 6.895 
 989.780 	 6.897 
 989.970 	 6.899 
 990.155 	 6.899 
 990.345 	 6.903 
 990.535 	 6.899 
 990.720 	 6.897 
 990.910 	 6.899 
 991.095 	 6.897 
 991.285 	 6.895 
 991.475 	 6.885 
 991.660 	 6.889 
 991.850 	 6.889 
 992.035 	 6.886 
 992.225 	 6.890 
 992.415 	 6.898 
 992.600 	 6.895 
 992.790 	 6.899 
 992.975 	 6.895 
 993.165 	 6.895 
 993.355 	 6.891 
 993.540 	 6.885 
 993.730 	 6.881 
 993.915 	 6.885 
 994.105 	 6.885 
 994.295 	 6.875 
 994.480 	 6.871 
 994.670 	 6.880 
 994.855 	 6.875 
 995.045 	 6.880 
 995.235 	 6.880 
 995.420 	 6.884 
 995.610 	 6.880 
 995.795 	 6.884 
 995.985 	 6.880 
 996.175 	 6.880 
 996.360 	 6.880 
 996.550 	 6.880 
 996.735 	 6.880 
 996.925 	 6.884 
 997.115 	 6.881 
 997.300 	 6.884 
 997.490 	 6.881 
 997.675 	 6.880 
 997.865 	 6.880 
 998.055 	 6.880 
 998.240 	 6.880 
 998.430 	 6.871 
 998.615 	 6.879 
 998.805 	 6.875 
 998.995 	 6.880 
 999.180 	 6.879 
 999.370 	 6.875 
 999.555 	 6.875 
 999.745 	 6.871 
 999.935 	 6.870 
 1000.120 	 6.875 
 1000.310 	 6.875 
 1000.495 	 6.870 
 1000.685 	 6.875 
 1000.875 	 6.871 
 1001.060 	 6.875 
 1001.250 	 6.874 
 1001.435 	 6.868 
 1001.625 	 6.857 
 1001.815 	 6.855 
 1002.000 	 6.851 
 1002.190 	 6.850 
 1002.375 	 6.846 
 1002.565 	 6.855 
 1002.755 	 6.846 
 1002.940 	 6.851 
 1003.130 	 6.851 
 1003.315 	 6.855 
 1003.505 	 6.851 
 1003.695 	 6.845 
 1003.880 	 6.841 
 1004.070 	 6.851 
 1004.255 	 6.850 
 1004.445 	 6.847 
 1004.635 	 6.850 
 1004.820 	 6.846 
 1005.010 	 6.836 
 1005.195 	 6.840 
 1005.385 	 6.841 
 1005.575 	 6.845 
 1005.760 	 6.846 
 1005.950 	 6.846 
 1006.135 	 6.846 
 1006.325 	 6.846 
 1006.515 	 6.845 
 1006.700 	 6.841 
 1006.890 	 6.838 
 1007.075 	 6.844 
 1007.265 	 6.836 
 1007.455 	 6.831 
 1007.640 	 6.831 
 1007.830 	 6.826 
 1008.015 	 6.822 
 1008.205 	 6.826 
 1008.395 	 6.821 
 1008.580 	 6.821 
 1008.770 	 6.816 
 1008.955 	 6.816 
 1009.145 	 6.816 
 1009.335 	 6.816 
 1009.520 	 6.816 
 1009.710 	 6.816 
 1009.895 	 6.816 
 1010.085 	 6.812 
 1010.275 	 6.807 
 1010.460 	 6.807 
 1010.650 	 6.807 
 1010.835 	 6.813 
 1011.025 	 6.823 
 1011.215 	 6.831 
 1011.400 	 6.825 
 1011.590 	 6.821 
 1011.775 	 6.815 
 1011.965 	 6.812 
 1012.155 	 6.816 
 1012.340 	 6.811 
 1012.530 	 6.808 
 1012.715 	 6.807 
 1012.905 	 6.803 
 1013.095 	 6.797 
 1013.280 	 6.801 
 1013.470 	 6.802 
 1013.655 	 6.797 
 1013.845 	 6.800 
 1014.035 	 6.799 
 1014.220 	 6.797 
 1014.410 	 6.802 
 1014.595 	 6.799 
 1014.785 	 6.804 
 1014.975 	 6.807 
 1015.160 	 6.807 
 1015.350 	 6.813 
 1015.535 	 6.816 
 1015.725 	 6.816 
 1015.915 	 6.813 
 1016.100 	 6.814 
 1016.290 	 6.816 
 1016.475 	 6.816 
 1016.665 	 6.816 
 1016.855 	 6.807 
 1017.040 	 6.811 
 1017.230 	 6.807 
 1017.415 	 6.807 
 1017.605 	 6.810 
 1017.795 	 6.816 
 1017.980 	 6.816 
 1018.170 	 6.816 
 1018.355 	 6.812 
 1018.545 	 6.816 
 1018.735 	 6.812 
 1018.920 	 6.816 
 1019.110 	 6.816 
 1019.295 	 6.816 
 1019.485 	 6.812 
 1019.675 	 6.812 
 1019.860 	 6.811 
 1020.050 	 6.807 
 1020.235 	 6.807 
 1020.425 	 6.802 
 1020.615 	 6.803 
 1020.800 	 6.812 
 1020.990 	 6.812 
 1021.175 	 6.812 
 1021.365 	 6.816 
 1021.555 	 6.812 
 1021.740 	 6.797 
 1021.930 	 6.797 
 1022.115 	 6.802 
 1022.305 	 6.802 
 1022.495 	 6.802 
 1022.680 	 6.802 
 1022.870 	 6.802 
 1023.055 	 6.802 
 1023.245 	 6.803 
 1023.435 	 6.807 
 1023.620 	 6.806 
 1023.810 	 6.797 
 1023.995 	 6.802 
 1024.185 	 6.802 
 1024.375 	 6.796 
 1024.560 	 6.792 
 1024.750 	 6.788 
 1024.935 	 6.792 
 1025.125 	 6.791 
 1025.315 	 6.786 
 1025.500 	 6.782 
 1025.690 	 6.783 
 1025.875 	 6.786 
 1026.065 	 6.782 
 1026.255 	 6.777 
 1026.440 	 6.777 
 1026.630 	 6.777 
 1026.815 	 6.778 
 1027.005 	 6.783 
 1027.195 	 6.788 
 1027.380 	 6.792 
 1027.570 	 6.793 
 1027.755 	 6.796 
 1027.945 	 6.786 
 1028.135 	 6.777 
 1028.320 	 6.771 
 1028.510 	 6.763 
 1028.695 	 6.763 
 1028.885 	 6.757 
 1029.075 	 6.753 
 1029.260 	 6.747 
 1029.450 	 6.743 
 1029.635 	 6.743 
 1029.825 	 6.744 
 1030.015 	 6.748 
 1030.200 	 6.753 
 1030.390 	 6.753 
 1030.575 	 6.748 
 1030.765 	 6.749 
 1030.955 	 6.753 
 1031.140 	 6.761 
 1031.330 	 6.753 
 1031.515 	 6.757 
 1031.705 	 6.753 
 1031.895 	 6.751 
 1032.080 	 6.744 
 1032.270 	 6.752 
 1032.455 	 6.748 
 1032.645 	 6.748 
 1032.835 	 6.743 
 1033.020 	 6.743 
 1033.210 	 6.742 
 1033.395 	 6.738 
 1033.585 	 6.734 
 1033.775 	 6.739 
 1033.960 	 6.743 
 1034.150 	 6.743 
 1034.335 	 6.738 
 1034.525 	 6.738 
 1034.715 	 6.737 
 1034.900 	 6.733 
 1035.090 	 6.733 
 1035.275 	 6.733 
 1035.465 	 6.733 
 1035.655 	 6.722 
 1035.840 	 6.719 
 1036.030 	 6.718 
 1036.215 	 6.714 
 1036.405 	 6.719 
 1036.595 	 6.719 
 1036.780 	 6.713 
 1036.970 	 6.709 
 1037.155 	 6.715 
 1037.345 	 6.719 
 1037.535 	 6.719 
 1037.720 	 6.719 
 1037.910 	 6.719 
 1038.095 	 6.719 
 1038.285 	 6.719 
 1038.475 	 6.715 
 1038.660 	 6.719 
 1038.850 	 6.720 
 1039.035 	 6.723 
 1039.225 	 6.714 
 1039.415 	 6.714 
 1039.600 	 6.720 
 1039.790 	 6.723 
 1039.975 	 6.718 
 1040.165 	 6.714 
 1040.355 	 6.713 
 1040.540 	 6.709 
 1040.730 	 6.707 
 1040.915 	 6.700 
 1041.105 	 6.704 
 1041.295 	 6.697 
 1041.480 	 6.679 
 1041.670 	 6.674 
 1041.855 	 6.670 
 1042.045 	 6.669 
 1042.235 	 6.666 
 1042.420 	 6.676 
 1042.610 	 6.679 
 1042.795 	 6.675 
 1042.985 	 6.675 
 1043.175 	 6.673 
 1043.360 	 6.671 
 1043.550 	 6.675 
 1043.735 	 6.680 
 1043.925 	 6.680 
 1044.115 	 6.680 
 1044.300 	 6.680 
 1044.490 	 6.684 
 1044.675 	 6.679 
 1044.865 	 6.666 
 1045.055 	 6.670 
 1045.240 	 6.672 
 1045.430 	 6.659 
 1045.615 	 6.650 
 1045.805 	 6.639 
 1045.995 	 6.634 
 1046.180 	 6.620 
 1046.370 	 6.614 
 1046.555 	 6.602 
 1046.745 	 6.600 
 1046.935 	 6.584 
 1047.120 	 6.573 
 1047.310 	 6.557 
 1047.495 	 6.547 
 1047.685 	 6.543 
 1047.875 	 6.544 
 1048.060 	 6.547 
 1048.250 	 6.537 
 1048.435 	 6.501 
 1048.625 	 6.387 
 1048.815 	 6.306 
 1049.000 	 6.292 
 1049.190 	 6.309 
 1049.375 	 6.399 
 1049.565 	 6.493 
 1049.755 	 6.724 
 1049.940 	 6.790 
 1050.130 	 6.867 
 1050.315 	 6.893 
 1050.505 	 6.906 
 1050.695 	 6.918 
 1050.880 	 6.913 
 1051.070 	 6.900 
 1051.255 	 6.884 
 1051.445 	 6.867 
 1051.635 	 6.854 
 1051.820 	 6.837 
 1052.010 	 6.824 
 1052.195 	 6.810 
 1052.385 	 6.800 
 1052.575 	 6.793 
 1052.760 	 6.782 
 1052.950 	 6.771 
 1053.135 	 6.760 
 1053.325 	 6.753 
 1053.515 	 6.749 
 1053.700 	 6.731 
 1053.890 	 6.712 
 1054.075 	 6.707 
 1054.265 	 6.694 
 1054.455 	 6.692 
 1054.640 	 6.673 
 1054.830 	 6.670 
 1055.015 	 6.650 
 1055.205 	 6.649 
 1055.395 	 6.638 
 1055.580 	 6.629 
 1055.770 	 6.613 
 1055.955 	 6.605 
 1056.145 	 6.595 
 1056.335 	 6.590 
 1056.520 	 6.581 
 1056.710 	 6.575 
 1056.895 	 6.564 
 1057.085 	 6.566 
 1057.275 	 6.558 
 1057.460 	 6.556 
 1057.650 	 6.552 
 1057.835 	 6.548 
 1058.025 	 6.548 
 1058.215 	 6.548 
 1058.400 	 6.547 
 1058.590 	 6.543 
 1058.775 	 6.545 
 1058.965 	 6.555 
 1059.155 	 6.565 
 1059.340 	 6.577 
 1059.530 	 6.608 
 1059.715 	 6.653 
 1059.905 	 6.689 
 1060.095 	 6.719 
 1060.280 	 6.756 
 1060.470 	 6.785 
 1060.655 	 6.795 
 1060.845 	 6.787 
 1061.035 	 6.780 
 1061.220 	 6.772 
 1061.410 	 6.767 
 1061.595 	 6.758 
 1061.785 	 6.725 
 1061.975 	 6.690 
 1062.160 	 6.669 
 1062.350 	 6.655 
 1062.535 	 6.615 
 1062.725 	 6.585 
 1062.915 	 6.567 
 1063.100 	 6.564 
 1063.290 	 6.557 
 1063.475 	 6.553 
 1063.665 	 6.555 
 1063.855 	 6.574 
 1064.040 	 6.599 
 1064.230 	 6.614 
 1064.415 	 6.624 
 1064.605 	 6.637 
 1064.795 	 6.641 
 1064.980 	 6.641 
 1065.170 	 6.642 
 1065.355 	 6.647 
 1065.545 	 6.649 
 1065.735 	 6.647 
 1065.920 	 6.660 
 1066.110 	 6.661 
 1066.295 	 6.664 
 1066.485 	 6.661 
 1066.675 	 6.665 
 1066.860 	 6.666 
 1067.050 	 6.671 
 1067.235 	 6.674 
 1067.425 	 6.669 
 1067.615 	 6.672 
 1067.800 	 6.682 
 1067.990 	 6.681 
 1068.175 	 6.685 
 1068.365 	 6.691 
 1068.555 	 6.694 
 1068.740 	 6.694 
 1068.930 	 6.693 
 1069.115 	 6.691 
 1069.305 	 6.696 
 1069.495 	 6.699 
 1069.680 	 6.701 
 1069.870 	 6.704 
 1070.055 	 6.703 
 1070.245 	 6.701 
 1070.435 	 6.709 
 1070.620 	 6.709 
 1070.810 	 6.710 
 1070.995 	 6.714 
 1071.185 	 6.714 
 1071.375 	 6.715 
 1071.560 	 6.720 
 1071.750 	 6.724 
 1071.935 	 6.725 
 1072.125 	 6.729 
 1072.315 	 6.729 
 1072.500 	 6.732 
 1072.690 	 6.730 
 1072.875 	 6.738 
 1073.065 	 6.741 
 1073.255 	 6.746 
 1073.440 	 6.745 
 1073.630 	 6.749 
 1073.815 	 6.756 
 1074.005 	 6.768 
 1074.195 	 6.793 
 1074.380 	 6.808 
 1074.570 	 6.814 
 1074.755 	 6.809 
 1074.945 	 6.783 
 1075.135 	 6.741 
 1075.320 	 6.730 
 1075.510 	 6.711 
 1075.695 	 6.718 
 1075.885 	 6.737 
 1076.075 	 6.747 
 1076.260 	 6.763 
 1076.450 	 6.772 
 1076.635 	 6.772 
 1076.825 	 6.774 
 1077.015 	 6.777 
 1077.200 	 6.773 
 1077.390 	 6.771 
 1077.575 	 6.781 
 1077.765 	 6.787 
 1077.955 	 6.788 
 1078.140 	 6.790 
 1078.330 	 6.788 
 1078.515 	 6.794 
 1078.705 	 6.798 
 1078.895 	 6.802 
 1079.080 	 6.800 
 1079.270 	 6.797 
 1079.455 	 6.807 
 1079.645 	 6.808 
 1079.835 	 6.812 
 1080.020 	 6.813 
 1080.210 	 6.815 
 1080.395 	 6.808 
 1080.585 	 6.807 
 1080.775 	 6.821 
 1080.960 	 6.823 
 1081.150 	 6.826 
 1081.335 	 6.824 
 1081.525 	 6.826 
 1081.715 	 6.835 
 1081.900 	 6.840 
 1082.090 	 6.836 
 1082.275 	 6.838 
 1082.465 	 6.843 
 1082.655 	 6.846 
 1082.840 	 6.846 
 1083.030 	 6.846 
 1083.215 	 6.846 
 1083.405 	 6.846 
 1083.595 	 6.848 
 1083.780 	 6.857 
 1083.970 	 6.860 
 1084.155 	 6.860 
 1084.345 	 6.862 
 1084.535 	 6.865 
 1084.720 	 6.867 
 1084.910 	 6.870 
 1085.095 	 6.870 
 1085.285 	 6.867 
