,Si,clusters,filename
8195,1117,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000028.spe
8196,975,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000029.spe
8197,1067,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000030.spe
8198,1036,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000031.spe
8199,894,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000032.spe
8200,887,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000033.spe
8201,993,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000034.spe
8202,1061,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000035.spe
8203,889,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000036.spe
8204,884,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000037.spe
8205,904,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000038.spe
8206,882,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000039.spe
8207,876,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000040.spe
8208,905,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000041.spe
8209,943,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000042.spe
8210,912,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000043.spe
8211,887,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000044.spe
8212,988,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000045.spe
8213,967,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000046.spe
8214,948,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000047.spe
8215,1034,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000048.spe
8216,1058,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000049.spe
8217,1113,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000050.spe
8218,952,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000051.spe
8219,962,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000052.spe
8220,1095,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000053.spe
8221,1126,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000054.spe
8222,1069,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000055.spe
8223,1224,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000056.spe
8224,982,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000057.spe
8225,1050,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000058.spe
8226,1013,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000059.spe
8227,1040,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000060.spe
8228,958,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000061.spe
8229,1081,0,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000062.spe
8230,972,0,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000063.spe
8231,981,0,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000064.spe
8232,1068,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000065.spe
8233,1046,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000066.spe
8234,987,0,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000067.spe
8235,1019,0,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000068.spe
8236,1020,0,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000069.spe
8237,949,0,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000070.spe
8238,917,0,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000071.spe
8239,1111,0,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000072.spe
8240,1194,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000073.spe
8241,1137,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000074.spe
8242,1125,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000075.spe
8243,1105,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000076.spe
8244,1208,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000077.spe
8245,1053,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000078.spe
8246,1106,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000079.spe
8247,990,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000080.spe
8248,1039,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000081.spe
8249,1064,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000082.spe
8250,1230,0,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000083.spe
8251,1026,0,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000084.spe
8252,1068,0,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000085.spe
8253,1141,0,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000086.spe
8254,1115,0,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000087.spe
8255,1174,0,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000088.spe
8256,1233,0,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000089.spe
8257,1160,0,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000090.spe
8258,1177,0,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000091.spe
8259,1182,0,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000092.spe
8260,1053,0,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000093.spe
8261,1261,0,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000094.spe
8262,1384,0,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000095.spe
8263,1451,0,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000096.spe
8264,1442,0,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000097.spe
8265,1548,0,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000098.spe
8266,1216,0,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000099.spe
8267,1162,0,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000100.spe
8268,1152,0,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000101.spe
8269,990,0,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000102.spe
8270,1015,0,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000103.spe
8271,1024,0,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000104.spe
8272,1240,0,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000105.spe
8273,994,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000106.spe
8274,1201,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000107.spe
8275,1148,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000108.spe
8276,1238,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000109.spe
8277,1208,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000110.spe
8278,1052,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000111.spe
8279,1121,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000112.spe
8280,1269,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000113.spe
8281,1145,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000114.spe
8282,1070,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000115.spe
8283,1162,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000116.spe
8284,1140,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000117.spe
8285,1209,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000118.spe
8286,897,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000119.spe
8287,1022,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000120.spe
8288,1030,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000121.spe
8289,1083,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000122.spe
8290,1228,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000123.spe
8291,1189,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000124.spe
8292,1104,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000125.spe
8293,1224,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000126.spe
8294,1203,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000127.spe
8295,1107,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000128.spe
8296,1004,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000129.spe
8297,936,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000130.spe
8298,1010,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000131.spe
8299,979,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000132.spe
8300,887,0,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000133.spe
8301,942,0,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000134.spe
8302,1051,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000135.spe
8303,1155,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000136.spe
8304,1174,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000137.spe
8305,1024,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000138.spe
8306,876,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000139.spe
8307,985,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000140.spe
8308,947,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000141.spe
8309,804,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000142.spe
8310,1024,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000143.spe
8311,1029,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000144.spe
8312,937,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000145.spe
8313,1052,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000146.spe
8314,1129,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000147.spe
8315,1146,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000148.spe
8316,879,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000149.spe
8317,920,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000150.spe
8318,930,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000151.spe
8319,1061,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000152.spe
8320,1056,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000153.spe
8321,1104,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000154.spe
8322,1044,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000155.spe
8323,1061,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000156.spe
8324,1200,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000157.spe
8325,1094,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000158.spe
8326,1138,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000159.spe
8327,1008,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000160.spe
8328,909,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000161.spe
8329,872,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000162.spe
8330,1019,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000163.spe
8331,917,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000164.spe
8332,682,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000165.spe
8333,918,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000166.spe
8334,862,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000167.spe
8335,1048,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000168.spe
8336,1086,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000169.spe
8337,1028,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000170.spe
8338,963,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000171.spe
8339,946,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000172.spe
8340,998,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000173.spe
8341,999,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000174.spe
8342,1093,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000175.spe
8343,1061,1,Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_92_1\JC36_92_1\XRF data\L000176.spe
