,position_corr,Ca,Si,Fe,Sr,Ti,clusters
4635,1170.11,164465,1472,130953,13319,5478,1
4636,1170.11,164465,1472,130953,13319,5478,1
4637,1170.11,164465,1472,130953,13319,5478,1
4638,1172.11,170487,1493,124193,14311,5618,1
4639,1172.11,170487,1493,124193,14311,5618,1
4640,1172.11,170487,1493,124193,14311,5618,1
4641,1172.11,170487,1493,124193,14311,5618,2
4642,1172.11,170487,1493,124193,14311,5618,1
4643,1172.11,170487,1493,124193,14311,5618,1
4644,1172.11,170487,1493,124193,14311,5618,0
4645,1172.11,170487,1493,124193,14311,5618,1
4646,1172.11,170487,1493,124193,14311,5618,1
4647,1172.11,170487,1493,124193,14311,5618,1
4648,1172.11,170487,1493,124193,14311,5618,0
4649,1172.11,170487,1493,124193,14311,5618,1
4650,1172.11,170487,1493,124193,14311,5618,1
4651,1172.11,170487,1493,124193,14311,5618,1
4652,1174.11,171253,1471,120003,14211,5533,1
4653,1174.11,171253,1471,120003,14211,5533,1
4654,1174.11,171253,1471,120003,14211,5533,0
4655,1174.11,171253,1471,120003,14211,5533,1
4656,1174.11,171253,1471,120003,14211,5533,1
4657,1174.11,171253,1471,120003,14211,5533,1
4658,1174.11,171253,1471,120003,14211,5533,1
4659,1176.11,159387,1437,105449,12720,5296,1
4660,1176.11,159387,1437,105449,12720,5296,0
4661,1176.11,159387,1437,105449,12720,5296,1
4662,1176.11,159387,1437,105449,12720,5296,1
4663,1176.11,159387,1437,105449,12720,5296,1
4664,1176.11,159387,1437,105449,12720,5296,1
4665,1176.11,159387,1437,105449,12720,5296,1
4666,1176.11,159387,1437,105449,12720,5296,2
4667,1178.11,165255,1552,93132,12174,4433,1
4668,1178.11,165255,1552,93132,12174,4433,0
4669,1178.11,165255,1552,93132,12174,4433,2
4670,1178.11,165255,1552,93132,12174,4433,2
4671,1178.11,165255,1552,93132,12174,4433,2
4672,1178.11,165255,1552,93132,12174,4433,1
4673,1178.11,165255,1552,93132,12174,4433,0
4674,1178.11,165255,1552,93132,12174,4433,0
4675,1178.11,165255,1552,93132,12174,4433,2
4676,1178.11,165255,1552,93132,12174,4433,1
4677,1178.11,165255,1552,93132,12174,4433,1
4678,1180.11,157126,1548,94874,12454,4611,2
4679,1180.11,157126,1548,94874,12454,4611,2
4680,1180.11,157126,1548,94874,12454,4611,0
4681,1180.11,157126,1548,94874,12454,4611,1
4682,1180.11,157126,1548,94874,12454,4611,0
4683,1180.11,157126,1548,94874,12454,4611,2
4684,1180.11,157126,1548,94874,12454,4611,0
4685,1180.11,157126,1548,94874,12454,4611,1
4686,1180.11,157126,1548,94874,12454,4611,1
4687,1182.11,159249,1560,92315,12787,4031,2
4688,1182.11,159249,1560,92315,12787,4031,2
4689,1182.11,159249,1560,92315,12787,4031,2
4690,1182.11,159249,1560,92315,12787,4031,2
4691,1182.11,159249,1560,92315,12787,4031,2
4692,1182.11,159249,1560,92315,12787,4031,0
4693,1182.11,159249,1560,92315,12787,4031,1
4694,1182.11,159249,1560,92315,12787,4031,1
4695,1182.11,159249,1560,92315,12787,4031,1
4696,1182.11,159249,1560,92315,12787,4031,1
4697,1184.11,164316,1684,94944,12908,3911,2
4698,1184.11,164316,1684,94944,12908,3911,2
4699,1184.11,164316,1684,94944,12908,3911,1
4700,1184.11,164316,1684,94944,12908,3911,1
4701,1186.11,157915,1311,114200,13053,5267,1
4702,1186.11,157915,1311,114200,13053,5267,1
4703,1186.11,157915,1311,114200,13053,5267,1
4704,1186.11,157915,1311,114200,13053,5267,1
4705,1186.11,157915,1311,114200,13053,5267,1
4706,1186.11,157915,1311,114200,13053,5267,1
4707,1186.11,157915,1311,114200,13053,5267,2
4708,1186.11,157915,1311,114200,13053,5267,0
4709,1186.11,157915,1311,114200,13053,5267,1
4710,1186.11,157915,1311,114200,13053,5267,1
4711,1186.11,157915,1311,114200,13053,5267,0
4712,1186.11,157915,1311,114200,13053,5267,1
4713,1186.11,157915,1311,114200,13053,5267,0
4714,1186.11,157915,1311,114200,13053,5267,1
4715,1186.11,157915,1311,114200,13053,5267,1
4716,1186.11,157915,1311,114200,13053,5267,1
4717,1186.11,157915,1311,114200,13053,5267,1
4718,1188.11,165426,1421,119201,13403,5072,1
4719,1188.11,165426,1421,119201,13403,5072,1
4720,1188.11,165426,1421,119201,13403,5072,2
4721,1188.11,165426,1421,119201,13403,5072,2
4722,1188.11,165426,1421,119201,13403,5072,0
4723,1188.11,165426,1421,119201,13403,5072,1
4724,1188.11,165426,1421,119201,13403,5072,1
4725,1188.11,165426,1421,119201,13403,5072,0
4726,1188.11,165426,1421,119201,13403,5072,2
4727,1190.11,167407,1355,121514,14175,5281,1
4728,1190.11,167407,1355,121514,14175,5281,2
4729,1190.11,167407,1355,121514,14175,5281,1
4730,1190.11,167407,1355,121514,14175,5281,1
4731,1190.11,167407,1355,121514,14175,5281,0
4732,1190.11,167407,1355,121514,14175,5281,0
4733,1190.11,167407,1355,121514,14175,5281,1
4734,1190.11,167407,1355,121514,14175,5281,1
4735,1190.11,167407,1355,121514,14175,5281,1
4736,1190.11,167407,1355,121514,14175,5281,2
4737,1190.11,167407,1355,121514,14175,5281,1
4738,1192.11,163671,1491,122935,13704,5035,1
4739,1192.11,163671,1491,122935,13704,5035,1
4740,1192.11,163671,1491,122935,13704,5035,2
4741,1192.11,163671,1491,122935,13704,5035,2
4742,1192.11,163671,1491,122935,13704,5035,2
4743,1192.11,163671,1491,122935,13704,5035,0
4744,1192.11,163671,1491,122935,13704,5035,1
4745,1192.11,163671,1491,122935,13704,5035,0
4746,1192.11,163671,1491,122935,13704,5035,1
4747,1192.11,163671,1491,122935,13704,5035,0
4748,1194.11,157071,1485,106920,13393,5571,1
4749,1194.11,157071,1485,106920,13393,5571,1
4750,1194.11,157071,1485,106920,13393,5571,1
4751,1194.11,157071,1485,106920,13393,5571,2
4752,1194.11,157071,1485,106920,13393,5571,1
4753,1194.11,157071,1485,106920,13393,5571,2
4754,1194.11,157071,1485,106920,13393,5571,1
4755,1194.11,157071,1485,106920,13393,5571,1
4756,1196.11,159521,1786,101288,13479,4815,2
4757,1196.11,159521,1786,101288,13479,4815,2
4758,1196.11,159521,1786,101288,13479,4815,1
4759,1196.11,159521,1786,101288,13479,4815,1
4760,1198.11,168528,1700,97938,12996,4704,2
4761,1198.11,168528,1700,97938,12996,4704,2
4762,1198.11,168528,1700,97938,12996,4704,2
4763,1198.11,168528,1700,97938,12996,4704,2
4764,1198.11,168528,1700,97938,12996,4704,0
4765,1198.11,168528,1700,97938,12996,4704,1
4766,1198.11,168528,1700,97938,12996,4704,1
4767,1198.11,168528,1700,97938,12996,4704,1
4768,1200.11,147457,1441,88344,11893,4372,1
4769,1200.11,147457,1441,88344,11893,4372,0
4770,1200.11,147457,1441,88344,11893,4372,2
4771,1200.11,147457,1441,88344,11893,4372,0
4772,1200.11,147457,1441,88344,11893,4372,1
4773,1200.11,147457,1441,88344,11893,4372,1
4774,1202.11,162780,2323,69378,11527,3846,2
4775,1202.11,162780,2323,69378,11527,3846,0
4776,1204.11,117250,2035,47623,9641,1701,0
4777,1204.11,117250,2035,47623,9641,1701,0
4778,1206.11,130780,2516,49667,10689,2019,0
4779,1206.11,130780,2516,49667,10689,2019,2
4780,1208.11,132868,2078,61048,11139,2818,0
4781,1208.11,132868,2078,61048,11139,2818,2
4782,1210.11,122628,2316,57777,10370,2770,0
4783,1210.11,122628,2316,57777,10370,2770,0
4784,1210.11,122628,2316,57777,10370,2770,2
4785,1212.11,111334,2010,61141,9698,4419,2
4786,1212.11,111334,2010,61141,9698,4419,0
4787,1214.11,144186,1368,80835,11935,4479,1
4788,1214.11,144186,1368,80835,11935,4479,2
4789,1214.11,144186,1368,80835,11935,4479,2
4790,1214.11,144186,1368,80835,11935,4479,0
4791,1214.11,144186,1368,80835,11935,4479,1
4792,1214.11,144186,1368,80835,11935,4479,1
4793,1214.11,144186,1368,80835,11935,4479,1
4794,1216.11,156547,1412,98102,12680,5454,1
4795,1216.11,156547,1412,98102,12680,5454,1
4796,1216.11,156547,1412,98102,12680,5454,2
4797,1216.11,156547,1412,98102,12680,5454,2
4798,1216.11,156547,1412,98102,12680,5454,2
4799,1216.11,156547,1412,98102,12680,5454,1
4800,1216.11,156547,1412,98102,12680,5454,0
4801,1216.11,156547,1412,98102,12680,5454,0
4802,1216.11,156547,1412,98102,12680,5454,1
4803,1218.11,161156,1387,112515,13432,4826,1
4804,1218.11,161156,1387,112515,13432,4826,1
4805,1218.11,161156,1387,112515,13432,4826,1
4806,1218.11,161156,1387,112515,13432,4826,2
4807,1218.11,161156,1387,112515,13432,4826,2
4808,1218.11,161156,1387,112515,13432,4826,1
4809,1218.11,161156,1387,112515,13432,4826,2
4810,1218.11,161156,1387,112515,13432,4826,0
4811,1218.11,161156,1387,112515,13432,4826,1
4812,1218.11,161156,1387,112515,13432,4826,1
4813,1218.11,161156,1387,112515,13432,4826,1
4814,1218.11,161156,1387,112515,13432,4826,1
4815,1218.11,161156,1387,112515,13432,4826,1
4816,1218.11,161156,1387,112515,13432,4826,1
4817,1218.11,161156,1387,112515,13432,4826,1
4818,1220.11,164276,1455,118387,13925,5563,1
4819,1220.11,164276,1455,118387,13925,5563,2
4820,1220.11,164276,1455,118387,13925,5563,1
4821,1220.11,164276,1455,118387,13925,5563,2
4822,1220.11,164276,1455,118387,13925,5563,1
4823,1222.11,162269,1493,114339,13727,5218,1
4824,1222.11,162269,1493,114339,13727,5218,1
4825,1222.11,162269,1493,114339,13727,5218,1
4826,1222.11,162269,1493,114339,13727,5218,2
4827,1222.11,162269,1493,114339,13727,5218,1
4828,1222.11,162269,1493,114339,13727,5218,1
4829,1222.11,162269,1493,114339,13727,5218,0
4830,1222.11,162269,1493,114339,13727,5218,1
4831,1222.11,162269,1493,114339,13727,5218,1
4832,1222.11,162269,1493,114339,13727,5218,1
4833,1222.11,162269,1493,114339,13727,5218,0
4834,1222.11,162269,1493,114339,13727,5218,1
4835,1222.11,162269,1493,114339,13727,5218,1
4836,1222.11,162269,1493,114339,13727,5218,1
4837,1224.11,167751,1323,114931,14133,5156,1
4838,1224.11,167751,1323,114931,14133,5156,1
4839,1224.11,167751,1323,114931,14133,5156,1
4840,1224.11,167751,1323,114931,14133,5156,1
4841,1224.11,167751,1323,114931,14133,5156,2
4842,1224.11,167751,1323,114931,14133,5156,2
4843,1224.11,167751,1323,114931,14133,5156,0
4844,1224.11,167751,1323,114931,14133,5156,1
4845,1224.11,167751,1323,114931,14133,5156,1
4846,1224.11,167751,1323,114931,14133,5156,1
4847,1224.11,167751,1323,114931,14133,5156,2
4848,1224.11,167751,1323,114931,14133,5156,1
4849,1224.11,167751,1323,114931,14133,5156,1
4850,1224.11,167751,1323,114931,14133,5156,1
4851,1224.11,167751,1323,114931,14133,5156,1
4852,1226.11,167751,1630,108159,14182,4884,1
4853,1226.11,167751,1630,108159,14182,4884,2
4854,1226.11,167751,1630,108159,14182,4884,2
4855,1226.11,167751,1630,108159,14182,4884,1
4856,1228.11,158329,1616,105889,14296,4921,1
4857,1228.11,158329,1616,105889,14296,4921,2
4858,1228.11,158329,1616,105889,14296,4921,2
4859,1228.11,158329,1616,105889,14296,4921,2
4860,1228.11,158329,1616,105889,14296,4921,2
4861,1228.11,158329,1616,105889,14296,4921,0
4862,1228.11,158329,1616,105889,14296,4921,1
4863,1228.11,158329,1616,105889,14296,4921,1
4864,1228.11,158329,1616,105889,14296,4921,1
4865,1228.11,158329,1616,105889,14296,4921,1
4866,1230.11,154557,1781,90440,13364,3829,2
4867,1230.11,154557,1781,90440,13364,3829,0
4868,1230.11,154557,1781,90440,13364,3829,2
4869,1230.11,154557,1781,90440,13364,3829,1
4870,1230.11,154557,1781,90440,13364,3829,1
4871,1230.11,154557,1781,90440,13364,3829,1
4872,1232.11,124621,2231,59374,10790,2711,0
4873,1234.11,105420,2149,41614,9506,1634,2
4874,1234.11,105420,2149,41614,9506,1634,0
4875,1234.11,105420,2149,41614,9506,1634,0
4876,1236.11,132953,2271,43434,11351,1338,0
4877,1236.11,132953,2271,43434,11351,1338,2
4878,1236.11,132953,2271,43434,11351,1338,2
4879,1238.11,124984,1908,45072,11922,1991,2
4880,1238.11,124984,1908,45072,11922,1991,0
4881,1238.11,124984,1908,45072,11922,1991,2
4882,1238.11,124984,1908,45072,11922,1991,2
4883,1240.11,102571,2159,45135,9298,2426,0
4884,1240.11,102571,2159,45135,9298,2426,2
4885,1242.11,104559,2187,64517,9219,3803,0
4886,1242.11,104559,2187,64517,9219,3803,0
4887,1244.11,138828,1932,91522,10891,4329,1
4888,1246.11,169015,1447,110431,13954,5355,1
4889,1246.11,169015,1447,110431,13954,5355,1
4890,1246.11,169015,1447,110431,13954,5355,2
4891,1246.11,169015,1447,110431,13954,5355,2
4892,1246.11,169015,1447,110431,13954,5355,0
4893,1246.11,169015,1447,110431,13954,5355,1
4894,1248.11,165178,1523,103615,13519,5343,1
4895,1248.11,165178,1523,103615,13519,5343,2
4896,1248.11,165178,1523,103615,13519,5343,2
4897,1248.11,165178,1523,103615,13519,5343,2
4898,1248.11,165178,1523,103615,13519,5343,1
4899,1248.11,165178,1523,103615,13519,5343,1
4900,1248.11,165178,1523,103615,13519,5343,0
4901,1248.11,165178,1523,103615,13519,5343,1
4902,1250.11,156316,1716,88231,12628,4560,2
4903,1250.11,156316,1716,88231,12628,4560,2
4904,1250.11,156316,1716,88231,12628,4560,2
4905,1250.11,156316,1716,88231,12628,4560,2
4906,1250.11,156316,1716,88231,12628,4560,2
4907,1250.11,156316,1716,88231,12628,4560,1
4908,1250.11,156316,1716,88231,12628,4560,1
4909,1250.11,156316,1716,88231,12628,4560,1
4910,1250.11,156316,1716,88231,12628,4560,1
4911,1252.11,148005,1610,79227,12101,4376,2
4912,1252.11,148005,1610,79227,12101,4376,2
4913,1252.11,148005,1610,79227,12101,4376,2
4914,1252.11,148005,1610,79227,12101,4376,1
4915,1252.11,148005,1610,79227,12101,4376,1
4916,1254.11,139380,1554,80904,11727,3818,2
4917,1254.11,139380,1554,80904,11727,3818,2
4918,1254.11,139380,1554,80904,11727,3818,2
4919,1254.11,139380,1554,80904,11727,3818,0
4920,1256.11,128181,1738,63091,11552,2847,2
4921,1256.11,128181,1738,63091,11552,2847,2
4922,1256.11,128181,1738,63091,11552,2847,2
4923,1256.11,128181,1738,63091,11552,2847,2
4924,1256.11,128181,1738,63091,11552,2847,2
4925,1256.11,128181,1738,63091,11552,2847,0
4926,1258.11,144868,2028,73722,11779,4620,1
4927,1260.11,165399,1688,96754,13239,4248,2
4928,1260.11,165399,1688,96754,13239,4248,2
4929,1260.11,165399,1688,96754,13239,4248,2
4930,1260.11,165399,1688,96754,13239,4248,2
4931,1260.11,165399,1688,96754,13239,4248,2
4932,1260.11,165399,1688,96754,13239,4248,1
4933,1260.11,165399,1688,96754,13239,4248,0
4934,1260.11,165399,1688,96754,13239,4248,1
4935,1260.11,165399,1688,96754,13239,4248,1
4936,1260.11,165399,1688,96754,13239,4248,1
4937,1262.11,150845,1511,95159,13559,4339,2
4938,1262.11,150845,1511,95159,13559,4339,2
4939,1262.11,150845,1511,95159,13559,4339,2
4940,1262.11,150845,1511,95159,13559,4339,0
4941,1262.11,150845,1511,95159,13559,4339,1
4942,1262.11,150845,1511,95159,13559,4339,0
4943,1262.11,150845,1511,95159,13559,4339,1
4944,1264.11,140381,2158,73643,12697,3953,0
4945,1264.11,140381,2158,73643,12697,3953,0
4946,1264.11,140381,2158,73643,12697,3953,0
4947,1264.11,140381,2158,73643,12697,3953,0
4948,1264.11,140381,2158,73643,12697,3953,2
4949,1266.11,121353,1586,61397,10630,2879,0
4950,1266.11,121353,1586,61397,10630,2879,0
4951,1266.11,121353,1586,61397,10630,2879,1
4952,1268.11,104830,2044,52299,9360,1923,0
4953,1268.11,104830,2044,52299,9360,1923,1
4954,1270.11,95988,2191,43231,9129,1644,0
4955,1270.11,95988,2191,43231,9129,1644,0
4956,1272.11,119643,2082,37574,10243,1581,0
4957,1274.11,162874,1970,44945,12879,1587,2
4958,1274.11,162874,1970,44945,12879,1587,0
4959,1276.11,134702,2088,49974,11119,1843,2
4960,1276.11,134702,2088,49974,11119,1843,0
4961,1278.11,119976,1898,57907,10301,2672,2
4962,1278.11,119976,1898,57907,10301,2672,0
4963,1278.11,119976,1898,57907,10301,2672,0
4964,1280.11,129807,2155,50046,10332,1873,0
4965,1280.11,129807,2155,50046,10332,1873,1
4966,1282.11,141240,1913,52798,12424,2186,2
4967,1282.11,141240,1913,52798,12424,2186,0
4968,1282.11,141240,1913,52798,12424,2186,0
4969,1282.11,141240,1913,52798,12424,2186,2
4970,1284.11,152900,1546,83628,12555,4677,0
4971,1284.11,152900,1546,83628,12555,4677,2
4972,1284.11,152900,1546,83628,12555,4677,2
4973,1284.11,152900,1546,83628,12555,4677,2
4974,1284.11,152900,1546,83628,12555,4677,1
4975,1284.11,152900,1546,83628,12555,4677,1
4976,1284.11,152900,1546,83628,12555,4677,1
4977,1284.11,152900,1546,83628,12555,4677,1
4978,1284.11,152900,1546,83628,12555,4677,1
4979,1284.11,152900,1546,83628,12555,4677,1
4980,1286.11,156390,1567,99262,12254,5370,1
4981,1286.11,156390,1567,99262,12254,5370,2
4982,1286.11,156390,1567,99262,12254,5370,2
4983,1286.11,156390,1567,99262,12254,5370,1
4984,1286.11,156390,1567,99262,12254,5370,0
4985,1286.11,156390,1567,99262,12254,5370,0
4986,1288.11,162850,1568,109824,12639,5139,1
4987,1288.11,162850,1568,109824,12639,5139,2
4988,1288.11,162850,1568,109824,12639,5139,2
4989,1288.11,162850,1568,109824,12639,5139,0
4990,1288.11,162850,1568,109824,12639,5139,2
4991,1288.11,162850,1568,109824,12639,5139,2
4992,1288.11,162850,1568,109824,12639,5139,0
4993,1288.11,162850,1568,109824,12639,5139,1
4994,1288.11,162850,1568,109824,12639,5139,0
4995,1288.11,162850,1568,109824,12639,5139,1
4996,1288.11,162850,1568,109824,12639,5139,1
4997,1290.11,169707,1507,116297,14029,6016,1
4998,1290.11,169707,1507,116297,14029,6016,1
4999,1290.11,169707,1507,116297,14029,6016,1
5000,1290.11,169707,1507,116297,14029,6016,1
5001,1290.11,169707,1507,116297,14029,6016,2
5002,1290.11,169707,1507,116297,14029,6016,2
5003,1290.11,169707,1507,116297,14029,6016,2
5004,1290.11,169707,1507,116297,14029,6016,2
5005,1290.11,169707,1507,116297,14029,6016,1
5006,1290.11,169707,1507,116297,14029,6016,1
5007,1290.11,169707,1507,116297,14029,6016,1
5008,1290.11,169707,1507,116297,14029,6016,1
5009,1290.11,169707,1507,116297,14029,6016,1
5010,1290.11,169707,1507,116297,14029,6016,0
5011,1290.11,169707,1507,116297,14029,6016,1
5012,1292.11,161552,1438,117285,13811,5749,1
5013,1292.11,161552,1438,117285,13811,5749,2
5014,1292.11,161552,1438,117285,13811,5749,2
5015,1292.11,161552,1438,117285,13811,5749,2
5016,1292.11,161552,1438,117285,13811,5749,2
5017,1292.11,161552,1438,117285,13811,5749,2
5018,1292.11,161552,1438,117285,13811,5749,1
5019,1292.11,161552,1438,117285,13811,5749,1
5020,1292.11,161552,1438,117285,13811,5749,1
5021,1294.11,165949,1428,114646,13663,5792,1
5022,1294.11,165949,1428,114646,13663,5792,1
5023,1294.11,165949,1428,114646,13663,5792,1
5024,1294.11,165949,1428,114646,13663,5792,1
5025,1294.11,165949,1428,114646,13663,5792,1
5026,1294.11,165949,1428,114646,13663,5792,1
5027,1294.11,165949,1428,114646,13663,5792,2
5028,1294.11,165949,1428,114646,13663,5792,2
5029,1294.11,165949,1428,114646,13663,5792,0
5030,1294.11,165949,1428,114646,13663,5792,1
5031,1294.11,165949,1428,114646,13663,5792,1
5032,1294.11,165949,1428,114646,13663,5792,1
5033,1294.11,165949,1428,114646,13663,5792,1
5034,1294.11,165949,1428,114646,13663,5792,1
5035,1294.11,165949,1428,114646,13663,5792,0
5036,1294.11,165949,1428,114646,13663,5792,1
5037,1294.11,165949,1428,114646,13663,5792,0
5038,1296.11,165389,1793,105656,13091,5120,2
5039,1296.11,165389,1793,105656,13091,5120,2
5040,1296.11,165389,1793,105656,13091,5120,2
5041,1296.11,165389,1793,105656,13091,5120,0
5042,1296.11,165389,1793,105656,13091,5120,0
5043,1296.11,165389,1793,105656,13091,5120,0
5044,1296.11,165389,1793,105656,13091,5120,1
5045,1296.11,165389,1793,105656,13091,5120,0
5046,1296.11,165389,1793,105656,13091,5120,1
5047,1298.11,120264,2072,68154,10003,3513,2
5048,1298.11,120264,2072,68154,10003,3513,0
5049,1298.11,120264,2072,68154,10003,3513,0
5050,1300.11,100297,2266,47139,8848,1986,0
5051,1300.11,100297,2266,47139,8848,1986,0
5052,1300.11,100297,2266,47139,8848,1986,2
5053,1300.11,100297,2266,47139,8848,1986,2
5054,1300.11,100297,2266,47139,8848,1986,2
5055,1302.11,106514,2358,39916,9075,1106,0
5056,1302.11,106514,2358,39916,9075,1106,2
5057,1302.11,106514,2358,39916,9075,1106,2
5058,1304.11,132446,2679,44830,11481,1528,0
5059,1306.11,177684,2021,58261,14359,2312,1
5060,1306.11,177684,2021,58261,14359,2312,2
5061,1306.11,177684,2021,58261,14359,2312,1
5062,1308.11,159806,1519,78216,12544,4115,2
5063,1308.11,159806,1519,78216,12544,4115,2
5064,1308.11,159806,1519,78216,12544,4115,2
5065,1308.11,159806,1519,78216,12544,4115,2
5066,1308.11,159806,1519,78216,12544,4115,2
5067,1308.11,159806,1519,78216,12544,4115,1
5068,1308.11,159806,1519,78216,12544,4115,1
5069,1308.11,159806,1519,78216,12544,4115,1
5070,1310.11,132234,1842,85930,11772,3683,2
5071,1310.11,132234,1842,85930,11772,3683,0
5072,1310.11,132234,1842,85930,11772,3683,1
5073,1312.11,104154,2301,58862,9859,2676,0
5074,1314.11,101490,2761,44367,8682,1864,2
5075,1314.11,101490,2761,44367,8682,1864,0
5076,1314.11,101490,2761,44367,8682,1864,0
5077,1316.11,104735,2567,38662,9554,2027,0
5078,1316.11,104735,2567,38662,9554,2027,0
5079,1316.11,104735,2567,38662,9554,2027,0
5080,1316.11,104735,2567,38662,9554,2027,0
5081,1318.11,98868,2486,37045,9805,1282,2
5082,1318.11,98868,2486,37045,9805,1282,0
5083,1318.11,98868,2486,37045,9805,1282,0
5084,1320.11,121282,2445,34486,11847,1055,0
5085,1320.11,121282,2445,34486,11847,1055,0
5086,1320.11,121282,2445,34486,11847,1055,0
5087,1322.11,124254,2366,43623,9909,2335,0
5088,1324.11,148696,2779,35310,11396,1194,2
5089,1324.11,148696,2779,35310,11396,1194,0
5090,1326.11,94207,2486,36222,8897,1448,2
5091,1326.11,94207,2486,36222,8897,1448,0
5092,1326.11,94207,2486,36222,8897,1448,0
5093,1328.11,125796,2663,39293,9417,1250,0
5094,1330.11,145761,2596,37393,11240,1142,0
5095,1330.11,145761,2596,37393,11240,1142,0
5096,1332.11,107028,2705,39799,7888,1358,1
5097,1332.11,107028,2705,39799,7888,1358,0
5098,1332.11,107028,2705,39799,7888,1358,0
5099,1332.11,107028,2705,39799,7888,1358,0
5100,1334.11,80866,3027,41924,7477,1386,0
5101,1336.11,109191,2328,61010,8785,4266,0
5102,1338.11,139792,2284,58099,9638,3327,0
5103,1338.11,139792,2284,58099,9638,3327,1
5104,1340.11,140457,2119,64724,10824,4363,0
5105,1340.11,140457,2119,64724,10824,4363,0
5106,1340.11,140457,2119,64724,10824,4363,2
5107,1342.11,152490,1812,73187,12292,3846,2
5108,1342.11,152490,1812,73187,12292,3846,2
5109,1342.11,152490,1812,73187,12292,3846,0
5110,1342.11,152490,1812,73187,12292,3846,1
5111,1342.11,152490,1812,73187,12292,3846,1
5112,1344.11,164544,1591,93580,13401,4870,1
5113,1344.11,164544,1591,93580,13401,4870,2
5114,1344.11,164544,1591,93580,13401,4870,2
5115,1344.11,164544,1591,93580,13401,4870,2
5116,1344.11,164544,1591,93580,13401,4870,2
5117,1344.11,164544,1591,93580,13401,4870,2
5118,1344.11,164544,1591,93580,13401,4870,2
5119,1344.11,164544,1591,93580,13401,4870,1
5120,1344.11,164544,1591,93580,13401,4870,0
5121,1346.11,168885,1483,102401,13548,4710,2
5122,1346.11,168885,1483,102401,13548,4710,1
5123,1346.11,168885,1483,102401,13548,4710,2
5124,1348.11,171679,1503,110274,13855,5477,2
5125,1348.11,171679,1503,110274,13855,5477,2
5126,1348.11,171679,1503,110274,13855,5477,2
5127,1348.11,171679,1503,110274,13855,5477,0
5128,1348.11,171679,1503,110274,13855,5477,1
5129,1348.11,171679,1503,110274,13855,5477,0
5130,1348.11,171679,1503,110274,13855,5477,0
5131,1348.11,171679,1503,110274,13855,5477,1
5132,1348.11,171679,1503,110274,13855,5477,0
5133,1348.11,171679,1503,110274,13855,5477,0
5134,1350.11,163054,1555,102035,13532,5130,2
5135,1350.11,163054,1555,102035,13532,5130,2
5136,1350.11,163054,1555,102035,13532,5130,2
5137,1350.11,163054,1555,102035,13532,5130,0
5138,1350.11,163054,1555,102035,13532,5130,1
5139,1350.11,163054,1555,102035,13532,5130,1
5140,1350.11,163054,1555,102035,13532,5130,1
5141,1350.11,163054,1555,102035,13532,5130,1
5142,1352.11,158479,1604,94932,13083,5496,2
5143,1352.11,158479,1604,94932,13083,5496,2
5144,1352.11,158479,1604,94932,13083,5496,2
5145,1352.11,158479,1604,94932,13083,5496,2
5146,1352.11,158479,1604,94932,13083,5496,2
5147,1352.11,158479,1604,94932,13083,5496,2
5148,1352.11,158479,1604,94932,13083,5496,2
5149,1352.11,158479,1604,94932,13083,5496,2
5150,1352.11,158479,1604,94932,13083,5496,1
5151,1352.11,158479,1604,94932,13083,5496,1
5152,1352.11,158479,1604,94932,13083,5496,1
5153,1352.11,158479,1604,94932,13083,5496,1
5154,1354.11,143163,1877,78680,11594,3225,0
5155,1354.11,143163,1877,78680,11594,3225,1
5156,1356.11,101719,2136,50876,9002,2345,2
5157,1356.11,101719,2136,50876,9002,2345,0
5158,1358.11,92921,2344,42032,7821,3544,0
5159,1358.11,92921,2344,42032,7821,3544,2
5160,1360.11,96412,2660,39323,7959,1322,0
5161,1362.11,131347,1510,86866,11377,4239,1
5162,1362.11,131347,1510,86866,11377,4239,2
5163,1362.11,131347,1510,86866,11377,4239,2
5164,1362.11,131347,1510,86866,11377,4239,2
5165,1362.11,131347,1510,86866,11377,4239,0
5166,1364.11,159915,1322,119664,13149,5414,1
5167,1364.11,159915,1322,119664,13149,5414,1
5168,1364.11,159915,1322,119664,13149,5414,2
5169,1364.11,159915,1322,119664,13149,5414,2
5170,1364.11,159915,1322,119664,13149,5414,1
5171,1364.11,159915,1322,119664,13149,5414,1
5172,1364.11,159915,1322,119664,13149,5414,1
5173,1364.11,159915,1322,119664,13149,5414,1
5174,1364.11,159915,1322,119664,13149,5414,1
5175,1364.11,159915,1322,119664,13149,5414,1
5176,1364.11,159915,1322,119664,13149,5414,1
5177,1364.11,159915,1322,119664,13149,5414,2
5178,1364.11,159915,1322,119664,13149,5414,1
5179,1364.11,159915,1322,119664,13149,5414,1
5180,1364.11,159915,1322,119664,13149,5414,1
5181,1366.11,162884,1426,118039,12940,5446,1
5182,1366.11,162884,1426,118039,12940,5446,1
5183,1366.11,162884,1426,118039,12940,5446,2
5184,1366.11,162884,1426,118039,12940,5446,1
5185,1366.11,162884,1426,118039,12940,5446,1
5186,1366.11,162884,1426,118039,12940,5446,0
5187,1366.11,162884,1426,118039,12940,5446,1
5188,1366.11,162884,1426,118039,12940,5446,1
5189,1368.11,168382,1479,119725,13160,6180,1
5190,1368.11,168382,1479,119725,13160,6180,2
5191,1368.11,168382,1479,119725,13160,6180,1
5192,1368.11,168382,1479,119725,13160,6180,1
